online_time.bool.local_gates,online_time.bool.interactive_gates,online_time.bool.layer_finish,online_time.yao.local_gates,online_time.yao.interactive_gates,online_time.yao.layer_finish,online_time.yao_rev.local_gates,online_time.yao_rev.interactive_gates,online_time.yao_rev.layer_finish,online_time.arith.local_gates,online_time.arith.interactive_gates,online_time.arith.layer_finish,online_time.splut.local_gates,online_time.splut.interactive_gates,online_time.splut.layer_finish,online_time.communication,complexities.boolean_sharing.ands,complexities.boolean_sharing.depth,complexities.total_vec_and,complexities.total_non_vec_and,complexities.xor_vals,complexities.gates,complexities.comb_gates,complexities.combstruct_gates,complexities.perm_gates,complexities.subset_gates,complexities.split_gates,complexities.yao.ands,complexities.yao.depth,complexities.reverse_yao.ands,complexities.reverse_yao.depth,complexities.arithmetic_sharing.muls,complexities.arithmetic_sharing.depth,complexities.sp_lut_sharing.ot_gates_total,complexities.sp_lut_sharing.depth,complexities.total_nr_of_gates,complexities.total_depth,timings.total,timings.init,timings.circuitgen,timings.network,timings.baseots,timings.setup,timings.otextension,timings.garbling,timings.online,communication.total.sent,communication.total.received,communication.base_ots.sent,communication.base_ots.received,communication.setup.sent,communication.setup.received,communication.otextension.sent,communication.otextension.received,communication.garbling.sent,communication.garbling.received,communication.online.sent,communication.online.received,cos_dist_ver,cos_dist_sfe
161.7940000000,184.1120000000,110.6540000000,3.2750000000,2.5590000000,1.1850000000,3.2080000000,2.6070000000,1.1690000000,3.1120000000,2.6370000000,2.7740000000,2.9740000000,2.5460000000,14.9910000000,761.7100000000,5971636,10918,5971636,5971636,5892966,1383450,0,0,0,24576,0,0,0,0,0,0,0,0,1,3163722,10918,2425.3880000000,0.0700000000,0.0670000000,1.7190000000,247.2700000000,1156.4040000000,1150.4370000000,0.0040000000,1268.9820000000,98545454,98546478,49947,49956,96945321,96945321,96945321,96945321,0,0,1600133,1601157,0.6627409911,0.6627409911
163.1920000000,186.9560000000,114.8640000000,3.3490000000,2.6110000000,1.1880000000,3.2150000000,2.5840000000,1.1650000000,3.1890000000,2.6680000000,2.8170000000,2.9550000000,2.5870000000,15.0370000000,854.6170000000,5971636,10918,5971636,5971636,5892966,1383450,0,0,0,24576,0,0,0,0,0,0,0,0,1,3163722,10918,2678.2550000000,0.0700000000,0.0670000000,1.7190000000,247.2700000000,1307.5190000000,1300.9060000000,0.0020000000,1370.7360000000,98545454,98546478,49947,49956,96945321,96945321,96945321,96945321,0,0,1600133,1601157,1.0300906969,1.0300906969
163.8980000000,187.1060000000,113.0070000000,3.2300000000,2.5800000000,1.1970000000,3.1730000000,2.6360000000,1.2860000000,3.2170000000,2.6110000000,2.8780000000,2.9410000000,2.6180000000,15.0920000000,788.8050000000,5971636,10918,5971636,5971636,5892966,1383450,0,0,0,24576,0,0,0,0,0,0,0,0,1,3163722,10918,2413.2730000000,0.0700000000,0.0670000000,1.7190000000,247.2700000000,1109.0920000000,1101.4910000000,0.0030000000,1304.1810000000,98545454,98546478,49947,49956,96945321,96945321,96945321,96945321,0,0,1600133,1601157,0.9380417821,0.9380417821
162.2950000000,184.2040000000,113.6010000000,3.2440000000,2.5330000000,1.1220000000,3.1980000000,2.5550000000,1.1970000000,3.2320000000,2.6290000000,2.9530000000,3.0070000000,2.5020000000,15.0400000000,809.7800000000,5971636,10918,5971636,5971636,5892966,1383450,0,0,0,24576,0,0,0,0,0,0,0,0,1,3163722,10918,2633.2210000000,0.0700000000,0.0670000000,1.7190000000,247.2700000000,1312.3850000000,1305.5200000000,0.0020000000,1320.8340000000,98545454,92254947,49947,49956,96945321,90653790,96945321,90653790,0,0,1600133,1601157,1.0678209966,1.0678209966
162.3920000000,183.9440000000,111.9210000000,3.3350000000,2.4900000000,1.1950000000,3.2270000000,2.6010000000,1.2170000000,3.1380000000,2.6450000000,2.7650000000,2.9810000000,2.6460000000,15.1160000000,788.2760000000,5971636,10918,5971636,5971636,5892966,1383450,0,0,0,24576,0,0,0,0,0,0,0,0,1,3163722,10918,2472.9100000000,0.0700000000,0.0670000000,1.7190000000,247.2700000000,1175.1360000000,1168.0580000000,0.0040000000,1297.7720000000,98545454,85963416,49947,49956,96945321,84362259,96945321,84362259,0,0,1600133,1601157,0.9546953279,0.9546953279
164.5230000000,190.0140000000,115.5790000000,3.3120000000,2.5480000000,1.1820000000,3.2630000000,2.8050000000,1.2200000000,3.1710000000,2.6820000000,2.8750000000,2.9440000000,2.6360000000,15.1540000000,821.8460000000,5971636,10918,5971636,5971636,5892966,1383450,0,0,0,24576,0,0,0,0,0,0,0,0,1,3163722,10918,2565.8170000000,0.0700000000,0.0670000000,1.7190000000,247.2700000000,1219.6220000000,1212.9800000000,0.0030000000,1346.1930000000,98545454,94352124,49947,49956,96945321,92750967,96945321,92750967,0,0,1600133,1601157,1.0553821175,1.0553821175
162.7560000000,184.1590000000,112.4200000000,3.3190000000,2.5340000000,1.1410000000,3.2050000000,2.6550000000,1.1720000000,3.1990000000,2.5610000000,2.8640000000,2.8450000000,2.6440000000,14.8380000000,765.4650000000,5971636,10918,5971636,5971636,5892966,1383450,0,0,0,24576,0,0,0,0,0,0,0,0,1,3163722,10918,2506.0080000000,0.0700000000,0.0670000000,1.7190000000,247.2700000000,1230.3820000000,1223.5660000000,0.0020000000,1275.6240000000,98545454,98546478,49947,49956,96945321,96945321,96945312,96945321,0,0,1600133,1601157,0.8550236277,0.8550236277
163.3440000000,184.9140000000,112.6750000000,3.2630000000,2.5870000000,1.1550000000,3.2700000000,2.7150000000,1.1840000000,3.2450000000,2.5450000000,2.7490000000,2.9130000000,2.5700000000,14.9890000000,778.0680000000,5971636,10918,5971636,5971636,5892966,1383450,0,0,0,24576,0,0,0,0,0,0,0,0,1,3163722,10918,2579.7400000000,0.0700000000,0.0670000000,1.7190000000,247.2700000000,1289.5890000000,1282.1880000000,0.0020000000,1290.1490000000,98545454,98546478,49947,49956,96945321,96945321,96945321,96945321,0,0,1600133,1601157,1.0680289694,1.0680289694
161.7640000000,185.5710000000,112.2920000000,3.3660000000,2.6130000000,1.2130000000,3.2300000000,2.5230000000,1.1820000000,3.0170000000,2.6440000000,2.8010000000,3.0670000000,2.5950000000,15.1010000000,772.9620000000,5971636,10918,5971636,5971636,5892966,1383450,0,0,0,24576,0,0,0,0,0,0,0,0,1,3163722,10918,2591.9600000000,0.0700000000,0.0670000000,1.7190000000,247.2700000000,1308.1430000000,1299.6220000000,0.0020000000,1283.8150000000,98545454,98546478,49947,49956,96945321,96945321,96945321,96945321,0,0,1600133,1601157,0.8615899351,0.8615899351
162.3920000000,186.9050000000,114.5690000000,3.2090000000,2.5310000000,1.1040000000,3.1520000000,2.5610000000,1.1970000000,3.2180000000,2.5730000000,2.8370000000,2.9810000000,2.5830000000,14.8740000000,777.5530000000,5971636,10918,5971636,5971636,5892966,1383450,0,0,0,24576,0,0,0,0,0,0,0,0,1,3163722,10918,2428.8490000000,0.0700000000,0.0670000000,1.7190000000,247.2700000000,1136.7750000000,1130.0640000000,0.0040000000,1292.0720000000,98545454,94352124,49947,49956,96945321,92750967,96945321,92750967,0,0,1600133,1601157,1.0057301756,1.0057301756
159.6410000000,183.0350000000,110.7360000000,3.2820000000,2.5570000000,1.0740000000,3.1970000000,2.6160000000,1.2210000000,3.1930000000,2.6160000000,2.8470000000,3.0530000000,2.5300000000,14.7920000000,766.9100000000,5971636,10918,5971636,5971636,5892966,1383450,0,0,0,24576,0,0,0,0,0,0,0,0,1,3163722,10918,2399.1420000000,0.0700000000,0.0670000000,1.7190000000,247.2700000000,1127.9900000000,1120.1930000000,0.0040000000,1271.1500000000,98545454,98546478,49947,49956,96945321,96945321,96945321,96945321,0,0,1600133,1601157,1.0906516453,1.0906516453
162.2550000000,185.0110000000,111.8560000000,3.2450000000,2.5400000000,1.2660000000,3.1400000000,2.6650000000,1.2300000000,3.2800000000,2.5770000000,2.7900000000,2.8930000000,2.5750000000,14.9690000000,777.4500000000,5971636,10918,5971636,5971636,5892966,1383450,0,0,0,24576,0,0,0,0,0,0,0,0,1,3163722,10918,2578.6580000000,0.0700000000,0.0670000000,1.7190000000,247.2700000000,1291.0780000000,1283.6530000000,0.0040000000,1287.5770000000,98545454,92254947,49947,49956,96945321,90653790,96945313,90653790,0,0,1600133,1601157,0.8103308877,0.8103308877
164.0900000000,189.4540000000,114.5920000000,3.2790000000,2.4670000000,1.1710000000,3.1130000000,2.5320000000,1.2080000000,3.3040000000,2.6960000000,2.8200000000,2.9560000000,2.5620000000,15.0270000000,804.7510000000,5971636,10918,5971636,5971636,5892966,1383450,0,0,0,24576,0,0,0,0,0,0,0,0,1,3163722,10918,2414.1480000000,0.0700000000,0.0670000000,1.7190000000,247.2700000000,1090.1120000000,1082.5970000000,0.0010000000,1324.0350000000,98545454,90157770,49947,49956,96945321,88556613,96945321,88556613,0,0,1600133,1601157,0.6853905685,0.6853905685
162.7160000000,185.1640000000,111.8520000000,3.2050000000,2.5900000000,1.2330000000,3.1130000000,2.6740000000,1.1550000000,3.2030000000,2.6770000000,2.7810000000,2.9700000000,2.5120000000,14.9330000000,755.3060000000,5971636,10918,5971636,5971636,5892966,1383450,0,0,0,24576,0,0,0,0,0,0,0,0,1,3163722,10918,2550.0660000000,0.0700000000,0.0670000000,1.7190000000,247.2700000000,1284.1680000000,1274.9420000000,0.0070000000,1265.8950000000,98545454,98546478,49947,49956,96945321,96945321,96945321,96945321,0,0,1600133,1601157,0.7257396406,0.7257396406
160.9280000000,184.6080000000,111.5460000000,3.3050000000,2.4280000000,1.1100000000,3.0600000000,2.6560000000,1.2620000000,3.2220000000,2.6550000000,2.7430000000,2.9880000000,2.5500000000,14.9670000000,776.9520000000,5971636,10918,5971636,5971636,5892966,1383450,0,0,0,24576,0,0,0,0,0,0,0,0,1,3163722,10918,2382.5930000000,0.0700000000,0.0670000000,1.7190000000,247.2700000000,1097.8770000000,1090.3390000000,0.0010000000,1284.7140000000,98545454,88060593,49947,49956,96945321,86459436,96945321,86459436,0,0,1600133,1601157,0.6906396177,0.6906396177
163.1030000000,185.9380000000,111.4800000000,3.3000000000,2.5850000000,1.1550000000,3.1670000000,2.7390000000,1.1810000000,3.2690000000,2.6690000000,2.8200000000,2.8890000000,2.5860000000,15.0380000000,799.3480000000,5971636,10918,5971636,5971636,5892966,1383450,0,0,0,24576,0,0,0,0,0,0,0,0,1,3163722,10918,2546.4920000000,0.0700000000,0.0670000000,1.7190000000,247.2700000000,1235.4470000000,1228.8330000000,0.0040000000,1311.0440000000,98545454,98546478,49947,49956,96945321,96945321,96945321,96945321,0,0,1600133,1601157,1.0546521585,1.0546521585
161.7840000000,184.1620000000,110.8500000000,3.2980000000,2.5460000000,1.1320000000,3.1340000000,2.6040000000,1.1610000000,3.1320000000,2.7110000000,2.7910000000,2.9370000000,2.5650000000,14.9260000000,758.9910000000,5971636,10918,5971636,5971636,5892966,1383450,0,0,0,24576,0,0,0,0,0,0,0,0,1,3163722,10918,2704.0730000000,0.0700000000,0.0670000000,1.7190000000,247.2700000000,1437.6090000000,1429.6880000000,0.0010000000,1266.4620000000,98545454,98546478,49947,49956,96945321,96945321,96945321,96945321,0,0,1600133,1601157,1.0335923049,1.0335923049
164.8670000000,186.7500000000,113.4930000000,3.2900000000,2.5720000000,1.1280000000,3.1550000000,2.6120000000,1.1930000000,3.1800000000,2.6590000000,2.8640000000,2.9420000000,2.5690000000,14.8250000000,777.7540000000,5971636,10918,5971636,5971636,5892966,1383450,0,0,0,24576,0,0,0,0,0,0,0,0,1,3163722,10918,2456.2560000000,0.0700000000,0.0670000000,1.7190000000,247.2700000000,1162.6400000000,1155.6670000000,0.0050000000,1293.6140000000,98545454,98546478,49947,49956,96945321,96945321,96945312,96945321,0,0,1600133,1601157,0.9204500943,0.9204500943
162.6080000000,187.4130000000,112.8050000000,3.3490000000,2.4950000000,1.2040000000,3.1580000000,2.5820000000,1.1710000000,3.2440000000,2.6650000000,2.7600000000,2.9120000000,2.5880000000,14.9770000000,774.3440000000,5971636,10918,5971636,5971636,5892966,1383450,0,0,0,24576,0,0,0,0,0,0,0,0,1,3163722,10918,2500.6170000000,0.0700000000,0.0670000000,1.7190000000,247.2700000000,1212.5170000000,1204.4770000000,0.0020000000,1288.0980000000,98545454,98546478,49947,49956,96945321,96945321,96945312,96945321,0,0,1600133,1601157,0.8562619109,0.8562619109
164.3760000000,186.1340000000,111.7440000000,3.2880000000,2.6060000000,1.2840000000,3.2560000000,2.5700000000,1.2060000000,3.1650000000,2.6200000000,2.7380000000,2.9410000000,2.6240000000,14.8420000000,764.2730000000,5971636,10918,5971636,5971636,5892966,1383450,0,0,0,24576,0,0,0,0,0,0,0,0,1,3163722,10918,2448.8060000000,0.0700000000,0.0670000000,1.7190000000,247.2700000000,1171.2730000000,1161.9100000000,0.0020000000,1277.5310000000,98545454,98546478,49947,49956,96945321,96945321,96945321,96945321,0,0,1600133,1601157,0.7964936516,0.7964936516
160.4250000000,184.5510000000,111.3330000000,3.3370000000,2.4900000000,1.1480000000,3.0950000000,2.5730000000,1.1960000000,3.1830000000,2.6970000000,2.7860000000,3.0440000000,2.6230000000,14.9160000000,760.6580000000,5971636,10918,5971636,5971636,5892966,1383450,0,0,0,24576,0,0,0,0,0,0,0,0,1,3163722,10918,2665.1620000000,0.0700000000,0.0670000000,1.7190000000,247.2700000000,1397.1880000000,1386.0000000000,0.0010000000,1267.9720000000,98545454,98546478,49947,49956,96945321,96945321,96945321,96945321,0,0,1600133,1601157,0.8618680704,0.8618680704
162.2470000000,184.7590000000,113.1000000000,3.3070000000,2.5230000000,1.0940000000,3.1550000000,2.5380000000,1.1580000000,3.1110000000,2.6390000000,2.8330000000,2.9470000000,2.5450000000,14.9250000000,787.6930000000,5971636,10918,5971636,5971636,5892966,1383450,0,0,0,24576,0,0,0,0,0,0,0,0,1,3163722,10918,2590.7180000000,0.0700000000,0.0670000000,1.7190000000,247.2700000000,1292.3700000000,1284.3870000000,0.0020000000,1298.3480000000,98545454,98546478,49947,49956,96945321,96945321,96945313,96945321,0,0,1600133,1601157,0.7844791194,0.7844791194
166.4620000000,190.6440000000,116.4960000000,3.3460000000,2.6500000000,1.2480000000,3.2260000000,2.5680000000,1.1800000000,3.1210000000,2.6390000000,2.8320000000,2.9820000000,2.6760000000,15.0360000000,798.4490000000,5971636,10918,5971636,5971636,5892966,1383450,0,0,0,24576,0,0,0,0,0,0,0,0,1,3163722,10918,2763.1260000000,0.0700000000,0.0670000000,1.7190000000,247.2700000000,1439.5690000000,1431.7640000000,0.0040000000,1323.5560000000,98545454,98546478,49947,49956,96945321,96945321,96945312,96945321,0,0,1600133,1601157,1.0507498598,1.0507498598
163.4580000000,184.1920000000,111.7450000000,3.2230000000,2.5070000000,1.1420000000,3.0630000000,2.5850000000,1.2930000000,3.2260000000,2.6590000000,2.8440000000,3.0280000000,2.5040000000,14.7270000000,769.4430000000,5971636,10918,5971636,5971636,5892966,1383450,0,0,0,24576,0,0,0,0,0,0,0,0,1,3163722,10918,2460.7130000000,0.0700000000,0.0670000000,1.7190000000,247.2700000000,1181.2550000000,1171.5760000000,0.0020000000,1279.4550000000,98545454,92254947,49947,49956,96945321,90653790,96945321,90653790,0,0,1600133,1601157,0.8246320004,0.8246320004
167.1740000000,189.9720000000,113.3190000000,3.2870000000,2.5420000000,1.1420000000,3.1800000000,2.6390000000,1.1850000000,3.1860000000,2.6190000000,2.8660000000,3.0100000000,2.5300000000,14.9730000000,769.5590000000,5971636,10918,5971636,5971636,5892966,1383450,0,0,0,24576,0,0,0,0,0,0,0,0,1,3163722,10918,2684.0120000000,0.0700000000,0.0670000000,1.7190000000,247.2700000000,1392.8920000000,1384.7290000000,0.0020000000,1291.1180000000,98545454,90157770,49947,49956,96945321,88556613,96945321,88556613,0,0,1600133,1601157,1.0198276719,1.0198276719
165.7700000000,189.1040000000,112.6300000000,3.3100000000,2.5550000000,1.2540000000,3.2090000000,2.6720000000,1.2300000000,3.1680000000,2.6420000000,2.8580000000,3.0070000000,2.6130000000,14.9530000000,790.8160000000,5971636,10918,5971636,5971636,5892966,1383450,0,0,0,24576,0,0,0,0,0,0,0,0,1,3163722,10918,2690.9380000000,0.0700000000,0.0670000000,1.7190000000,247.2700000000,1381.3340000000,1373.7820000000,0.0040000000,1309.6020000000,98545454,98546478,49947,49956,96945321,96945321,96945312,96945321,0,0,1600133,1601157,0.9789090860,0.9789090860
165.4160000000,189.0160000000,114.2900000000,3.3360000000,2.5910000000,1.1930000000,3.1810000000,2.6120000000,1.2060000000,3.0940000000,2.7030000000,2.7970000000,3.0340000000,2.5750000000,15.0430000000,783.6040000000,5971636,10918,5971636,5971636,5892966,1383450,0,0,0,24576,0,0,0,0,0,0,0,0,1,3163722,10918,2643.2290000000,0.0700000000,0.0670000000,1.7190000000,247.2700000000,1339.6830000000,1330.1500000000,0.0020000000,1303.5450000000,98545454,90157770,49947,49956,96945321,88556613,96945321,88556613,0,0,1600133,1601157,0.6633753393,0.6633753393
163.6150000000,184.6840000000,113.0760000000,3.2620000000,2.5560000000,1.1460000000,3.2200000000,2.6910000000,1.1900000000,3.1200000000,2.6420000000,2.8310000000,2.8700000000,2.5550000000,14.9430000000,767.8430000000,5971636,10918,5971636,5971636,5892966,1383450,0,0,0,24576,0,0,0,0,0,0,0,0,1,3163722,10918,2545.1710000000,0.0700000000,0.0670000000,1.7190000000,247.2700000000,1265.1590000000,1256.3970000000,0.0020000000,1280.0100000000,98545454,98546478,49947,49956,96945321,96945321,96945321,96945321,0,0,1600133,1601157,1.0861795459,1.0861795459
163.8900000000,186.8300000000,112.9590000000,3.2740000000,2.5280000000,1.1530000000,3.1800000000,2.5930000000,1.2140000000,3.2610000000,2.6580000000,2.8030000000,2.9810000000,2.5870000000,15.0810000000,773.9670000000,5971636,10918,5971636,5971636,5892966,1383450,0,0,0,24576,0,0,0,0,0,0,0,0,1,3163722,10918,2683.8310000000,0.0700000000,0.0670000000,1.7190000000,247.2700000000,1395.0950000000,1386.6200000000,0.0030000000,1288.7350000000,98545454,96449301,49947,49956,96945321,94848144,96945312,92750967,0,0,1600133,1601157,1.0617753994,1.0617753994
165.0910000000,187.5560000000,114.0430000000,3.3490000000,2.5460000000,1.1890000000,3.2920000000,2.5740000000,1.2550000000,3.2090000000,2.6990000000,2.8710000000,2.9710000000,2.5970000000,15.1270000000,818.2720000000,5971636,10918,5971636,5971636,5892966,1383450,0,0,0,24576,0,0,0,0,0,0,0,0,1,3163722,10918,2549.7770000000,0.0700000000,0.0670000000,1.7190000000,247.2700000000,1213.1290000000,1205.6080000000,0.0010000000,1336.6460000000,98545454,98546478,49947,49956,96945321,96945321,96945312,96945321,0,0,1600133,1601157,0.8903605559,0.8903605559
164.7450000000,187.9500000000,113.1640000000,3.2900000000,2.4680000000,1.1740000000,3.1340000000,2.7200000000,1.1390000000,3.2860000000,2.5790000000,2.7810000000,2.9370000000,2.6070000000,15.1330000000,780.6450000000,5971636,10918,5971636,5971636,5892966,1383450,0,0,0,24576,0,0,0,0,0,0,0,0,1,3163722,10918,2739.6980000000,0.0700000000,0.0670000000,1.7190000000,247.2700000000,1442.0690000000,1432.8330000000,0.0010000000,1297.6270000000,98545454,98546478,49947,49956,96945321,96945321,96945321,96945321,0,0,1600133,1601157,0.7723681871,0.7723681871
161.7870000000,186.3810000000,112.5010000000,3.2340000000,2.5960000000,1.1540000000,3.1820000000,2.6150000000,1.2700000000,3.3080000000,2.5900000000,2.7790000000,2.9620000000,2.5840000000,15.0010000000,787.6430000000,5971636,10918,5971636,5971636,5892966,1383450,0,0,0,24576,0,0,0,0,0,0,0,0,1,3163722,10918,2516.8070000000,0.0700000000,0.0670000000,1.7190000000,247.2700000000,1217.2580000000,1210.6020000000,0.0020000000,1299.5480000000,98545454,98546478,49947,49956,96945321,96945321,96945321,96945321,0,0,1600133,1601157,0.7141342690,0.7141342690
165.1590000000,190.6900000000,116.8750000000,3.3050000000,2.5320000000,1.1620000000,3.1740000000,2.6150000000,1.1600000000,3.2250000000,2.5820000000,2.9070000000,2.9480000000,2.5530000000,15.0720000000,811.2640000000,5971636,10918,5971636,5971636,5892966,1383450,0,0,0,24576,0,0,0,0,0,0,0,0,1,3163722,10918,2785.8230000000,0.0700000000,0.0670000000,1.7190000000,247.2700000000,1450.7560000000,1441.8600000000,0.0040000000,1335.0650000000,98545454,98546478,49947,49956,96945321,96945321,96945312,96945321,0,0,1600133,1601157,0.9580834529,0.9580834529
161.8150000000,185.6180000000,112.1360000000,3.2130000000,2.4910000000,1.1700000000,3.1060000000,2.6710000000,1.2040000000,3.1920000000,2.6200000000,2.7930000000,2.9510000000,2.5120000000,14.8860000000,778.6950000000,5971636,10918,5971636,5971636,5892966,1383450,0,0,0,24576,0,0,0,0,0,0,0,0,1,3163722,10918,2382.2780000000,0.0700000000,0.0670000000,1.7190000000,247.2700000000,1093.3990000000,1084.4580000000,0.0040000000,1288.8760000000,98545454,98546478,49947,49956,96945321,96945321,96945321,94848144,0,0,1600133,1601157,0.9297567915,0.9297567915
167.0940000000,186.7520000000,113.5280000000,3.3030000000,2.5500000000,1.1690000000,3.1370000000,2.6640000000,1.2490000000,3.2060000000,2.6880000000,2.8010000000,2.9590000000,2.5380000000,14.8930000000,786.1160000000,5971636,10918,5971636,5971636,5892966,1383450,0,0,0,24576,0,0,0,0,0,0,0,0,1,3163722,10918,2611.4940000000,0.0700000000,0.0670000000,1.7190000000,247.2700000000,1306.9350000000,1298.6650000000,0.0030000000,1304.5580000000,98545454,83866239,49947,49956,96945321,82265082,96945321,82265082,0,0,1600133,1601157,0.8181903038,0.8181903038
164.0600000000,186.6450000000,112.1270000000,3.3960000000,2.5610000000,1.1820000000,3.1970000000,2.5610000000,1.2240000000,3.1870000000,2.7000000000,2.8380000000,3.0030000000,2.6020000000,15.0600000000,775.9990000000,5971636,10918,5971636,5971636,5892966,1383450,0,0,0,24576,0,0,0,0,0,0,0,0,1,3163722,10918,2628.7440000000,0.0700000000,0.0670000000,1.7190000000,247.2700000000,1338.6380000000,1329.3680000000,0.0060000000,1290.1060000000,98545446,88060593,49947,49956,96945321,86459436,96945321,86459427,0,0,1600125,1601157,0.9609257631,0.9609257631
167.8490000000,193.1100000000,118.2480000000,3.2860000000,2.4920000000,1.1130000000,3.1830000000,2.5700000000,1.2820000000,3.2240000000,2.6720000000,2.8850000000,3.0040000000,2.5680000000,15.2210000000,821.0130000000,5971636,10918,5971636,5971636,5892966,1383450,0,0,0,24576,0,0,0,0,0,0,0,0,1,3163722,10918,2800.6950000000,0.0700000000,0.0670000000,1.7190000000,247.2700000000,1448.8210000000,1441.1910000000,0.0020000000,1351.8720000000,98545454,94352124,49947,49956,96945321,92750967,96945321,92750967,0,0,1600133,1601157,1.0686043291,1.0686043291
163.3210000000,188.5500000000,113.4380000000,3.2240000000,2.5920000000,1.2080000000,3.2320000000,2.6090000000,1.1970000000,3.2240000000,2.5600000000,2.7360000000,2.8590000000,2.5670000000,15.1240000000,774.9040000000,5971636,10918,5971636,5971636,5892966,1383450,0,0,0,24576,0,0,0,0,0,0,0,0,1,3163722,10918,2674.1060000000,0.0700000000,0.0670000000,1.7190000000,247.2700000000,1382.9240000000,1373.2660000000,0.0020000000,1291.1800000000,98545454,98546478,49947,49956,96945321,96945321,96945321,96945321,0,0,1600133,1601157,0.9601302268,0.9601302268
163.8480000000,187.6630000000,112.5940000000,3.2510000000,2.4850000000,1.1560000000,3.1680000000,2.6440000000,1.2380000000,3.2210000000,2.6510000000,2.7020000000,2.8690000000,2.6190000000,14.7730000000,764.4400000000,5971636,10918,5971636,5971636,5892966,1383450,0,0,0,24576,0,0,0,0,0,0,0,0,1,3163722,10918,2781.7720000000,0.0700000000,0.0670000000,1.7190000000,247.2700000000,1502.4980000000,1495.1990000000,0.0030000000,1279.2720000000,98545454,98546478,49947,49956,96945321,96945321,96945321,96945321,0,0,1600133,1601157,1.0199532716,1.0199532716
164.5770000000,187.9420000000,113.7000000000,3.2970000000,2.5570000000,1.1570000000,3.2590000000,2.5990000000,1.1660000000,3.1680000000,2.6530000000,2.7690000000,2.9380000000,2.6370000000,14.9780000000,765.7290000000,5971636,10918,5971636,5971636,5892966,1383450,0,0,0,24576,0,0,0,0,0,0,0,0,1,3163722,10918,2521.8230000000,0.0700000000,0.0670000000,1.7190000000,247.2700000000,1238.8350000000,1229.6940000000,0.0030000000,1282.9860000000,98545454,96449301,49947,49956,96945321,94848144,96945321,92750967,0,0,1600133,1601157,0.9330741558,0.9330741558
166.5690000000,191.0360000000,114.5450000000,3.3430000000,2.5650000000,1.2530000000,3.1890000000,2.7110000000,1.1920000000,3.2420000000,2.6540000000,2.8060000000,2.9870000000,2.6430000000,15.0850000000,796.8600000000,5971636,10918,5971636,5971636,5892966,1383450,0,0,0,24576,0,0,0,0,0,0,0,0,1,3163722,10918,2700.5480000000,0.0700000000,0.0670000000,1.7190000000,247.2700000000,1378.1770000000,1369.7430000000,0.0040000000,1322.3680000000,98545454,98546478,49947,49956,96945321,96945321,96945321,96945321,0,0,1600133,1601157,1.0105469557,1.0105469557
164.2600000000,186.2910000000,112.9440000000,3.3740000000,2.5090000000,1.1580000000,3.1830000000,2.6300000000,1.2070000000,3.2710000000,2.6090000000,2.7400000000,2.9610000000,2.5350000000,14.9420000000,759.5560000000,5971636,10918,5971636,5971636,5892966,1383450,0,0,0,24576,0,0,0,0,0,0,0,0,1,3163722,10918,2528.3690000000,0.0700000000,0.0670000000,1.7190000000,247.2700000000,1254.3710000000,1247.3780000000,0.0020000000,1273.9960000000,98545454,98546478,49947,49956,96945321,96945321,96945321,96945321,0,0,1600133,1601157,0.9651520200,0.9651520200
162.5270000000,185.6680000000,112.0530000000,3.3430000000,2.5400000000,1.1840000000,3.1600000000,2.5570000000,1.1810000000,3.1580000000,2.8320000000,2.8140000000,2.9760000000,2.5280000000,15.1140000000,774.4610000000,5971636,10918,5971636,5971636,5892966,1383450,0,0,0,24576,0,0,0,0,0,0,0,0,1,3163722,10918,2651.8590000000,0.0700000000,0.0670000000,1.7190000000,247.2700000000,1366.0440000000,1356.6180000000,0.0010000000,1285.8140000000,98545454,98546478,49947,49956,96945321,96945321,96945321,96945321,0,0,1600133,1601157,0.7074647242,0.7074647242
165.2250000000,190.1750000000,116.6080000000,3.3000000000,2.5730000000,1.1750000000,3.2920000000,2.5970000000,1.2190000000,3.2070000000,2.6770000000,2.7770000000,2.9840000000,2.6460000000,15.1000000000,806.5490000000,5971636,10918,5971636,5971636,5892966,1383450,0,0,0,24576,0,0,0,0,0,0,0,0,1,3163722,10918,2573.5210000000,0.0700000000,0.0670000000,1.7190000000,247.2700000000,1243.4760000000,1233.4550000000,0.0030000000,1330.0430000000,98545454,96449301,49947,49956,96945321,94848144,96945312,92750967,0,0,1600133,1601157,0.8186919542,0.8186919542
163.7040000000,187.7170000000,112.3500000000,3.3670000000,2.5740000000,1.1690000000,3.1740000000,2.6180000000,1.2210000000,3.1820000000,2.6410000000,2.6970000000,2.9210000000,2.6150000000,14.9640000000,763.7270000000,5971636,10918,5971636,5971636,5892966,1383450,0,0,0,24576,0,0,0,0,0,0,0,0,1,3163722,10918,2591.8090000000,0.0700000000,0.0670000000,1.7190000000,247.2700000000,1313.4940000000,1306.0400000000,0.0010000000,1278.3130000000,98545454,98546478,49947,49956,96945321,96945321,96945321,96945321,0,0,1600133,1601157,0.7543225747,0.7543225747
