,Unnamed: 0,ref_img,other_img,result,expected_result,cos_dist_np,cos_dist_sfe,total_time,sfe_time,extraction_time,Command being timed,User time (seconds),System time (seconds),Percent of CPU this job got,Elapsed (wall clock) time (h:mm:ss or m:ss),Average shared text size (kbytes),Average unshared data size (kbytes),Average stack size (kbytes),Average total size (kbytes),Maximum resident set size (kbytes),Average resident set size (kbytes),Major (requiring I/O) page faults,Minor (reclaiming a frame) page faults,Voluntary context switches,Involuntary context switches,Swaps,File system inputs,File system outputs,Socket messages sent,Socket messages received,Signals delivered,Page size (bytes),Exit status,energy_used,online_time.bool.local_gates,online_time.bool.interactive_gates,online_time.bool.layer_finish,online_time.yao.local_gates,online_time.yao.interactive_gates,online_time.yao.layer_finish,online_time.yao_rev.local_gates,online_time.yao_rev.interactive_gates,online_time.yao_rev.layer_finish,online_time.arith.local_gates,online_time.arith.interactive_gates,online_time.arith.layer_finish,online_time.splut.local_gates,online_time.splut.interactive_gates,online_time.splut.layer_finish,online_time.communication,complexities.boolean_sharing.ands,complexities.boolean_sharing.depth,complexities.total_vec_and,complexities.total_non_vec_and,complexities.xor_vals,complexities.gates,complexities.comb_gates,complexities.combstruct_gates,complexities.perm_gates,complexities.subset_gates,complexities.split_gates,complexities.yao.ands,complexities.yao.depth,complexities.reverse_yao.ands,complexities.reverse_yao.depth,complexities.arithmetic_sharing.muls,complexities.arithmetic_sharing.depth,complexities.sp_lut_sharing.ot_gates_total,complexities.sp_lut_sharing.depth,complexities.total_nr_of_gates,complexities.total_depth,timings.total,timings.init,timings.circuitgen,timings.network,timings.baseots,timings.setup,timings.otextension,timings.garbling,timings.online,communication.total.sent,communication.total.received,communication.base_ots.sent,communication.base_ots.received,communication.setup.sent,communication.setup.received,communication.otextension.sent,communication.otextension.received,communication.garbling.sent,communication.garbling.received,communication.online.sent,communication.online.received,cos_dist_ver,cos_dist_sfe.1
71,3,lfw/Alastair_Campbell/Alastair_Campbell_0001.jpg,lfw/Chang_Jae_On/Chang_Jae_On_0001.jpg,False,False,0.8333326131105423,0.8333325982,52.49337959289551,50.571614265441895,1.9217653274536133,"""/home/kamil/pffrocd/ABY/build/bin/cos_dist_float_scen_simd_32 -r 0 -a 192.168.5.112 -f /home/kamil/pffrocd/ABY/build/bin/embeddings.txt -o /home/kamil/pffrocd -s 80 -x 0""",3.07,1.93,10%,0:49.77,0.0,0.0,0.0,0.0,158068.0,0.0,0.0,64458.0,60268.0,471.0,0.0,0.0,0.0,0,0,0,4096,0.0,0.0,170.483,200.416,199.306,6.901,5.405,4.808,6.415,4.997,4.929,7.843,6.308,15.342,7.299,4.84,46.776,37398.2310000001,1878982.0,8080.0,1878982.0,1878982.0,1740116.0,596354.0,0.0,0.0,0,12288,0,0,0,0,0,0,0,0,1,1339400.0,8080.0,48870.467,0.1,0.128,207.831,39.711,10757.059,10754.317,0.002,38113.406,19986919.0,19986398.0,10523.0,10532.0,19437202.0,19437193.0,19437193.0,19437193.0,0.0,0.0,549717.0,549205.0,0.8333325982,0.8333325982
72,4,lfw/Alastair_Campbell/Alastair_Campbell_0001.jpg,lfw/Ian_Wilmut/Ian_Wilmut_0001.jpg,False,False,1.0070610148832202,1.0070610046,47.79581260681152,45.86783742904663,1.9279751777648928,"""/home/kamil/pffrocd/ABY/build/bin/cos_dist_float_scen_simd_32 -r 0 -a 192.168.5.112 -f /home/kamil/pffrocd/ABY/build/bin/embeddings.txt -o /home/kamil/pffrocd -s 80 -x 0""",3.01,1.99,11%,0:45.03,0.0,0.0,0.0,0.0,157928.0,0.0,1.0,64458.0,59805.0,266.0,0.0,0.0,0.0,0,0,0,4096,0.0,0.0,191.998,200.617,197.371,6.808,4.933,4.807,6.332,4.985,4.775,7.834,5.666,13.863,7.17,4.822,47.273,33846.62,1878982.0,8080.0,1878982.0,1878982.0,1740116.0,596354.0,0.0,0.0,0,12288,0,0,0,0,0,0,0,0,1,1339400.0,8080.0,44166.525,0.037,0.038,193.593,26.46,9587.974,9584.946,0.003,34578.549,19986910.0,19986398.0,10532.0,10532.0,19437193.0,19437193.0,19437184.0,19437193.0,0.0,0.0,549717.0,549205.0,1.0070610046,1.0070610046
73,5,lfw/Alastair_Campbell/Alastair_Campbell_0001.jpg,lfw/Ringo_Starr/Ringo_Starr_0001.jpg,False,False,0.8090648204088211,0.8090648055,51.43753170967102,49.5205180644989,1.9170136451721191,"""/home/kamil/pffrocd/ABY/build/bin/cos_dist_float_scen_simd_32 -r 0 -a 192.168.5.112 -f /home/kamil/pffrocd/ABY/build/bin/embeddings.txt -o /home/kamil/pffrocd -s 80 -x 0""",2.98,2.04,10%,0:49.12,0.0,0.0,0.0,0.0,157712.0,0.0,0.0,64456.0,60075.0,482.0,0.0,0.0,0.0,0,0,0,4096,0.0,0.0,170.651,201.971,202.173,7.051,5.134,5.266,7.273,4.786,5.126,8.012,6.116,15.159,7.351,5.088,47.332,37182.9029999998,1878982.0,8080.0,1878982.0,1878982.0,1740116.0,596354.0,0.0,0.0,0,12288,0,0,0,0,0,0,0,0,1,1339400.0,8080.0,48257.006,0.101,0.131,160.919,34.776,10351.913,10348.86,0.002,37905.089,19986919.0,19986398.0,10523.0,10523.0,19437202.0,19437193.0,19437193.0,19437193.0,0.0,0.0,549717.0,549205.0,0.8090648055,0.8090648055
74,6,lfw/Alastair_Campbell/Alastair_Campbell_0001.jpg,lfw/Marina_Silva/Marina_Silva_0001.jpg,False,False,0.9451638273894788,0.945163846,53.089778423309326,51.15748000144959,1.9322984218597408,"""/home/kamil/pffrocd/ABY/build/bin/cos_dist_float_scen_simd_32 -r 0 -a 192.168.5.112 -f /home/kamil/pffrocd/ABY/build/bin/embeddings.txt -o /home/kamil/pffrocd -s 80 -x 0""",3.06,1.93,9%,0:50.72,0.0,0.0,0.0,0.0,157988.0,0.0,0.0,64458.0,60070.0,583.0,0.0,0.0,0.0,0,0,0,4096,0.0,0.0,181.971,203.778,195.3,6.782,5.284,5.355,6.152,4.837,4.566,7.736,5.831,14.026,6.9,4.707,46.699,38419.933,1878982.0,8080.0,1878982.0,1878982.0,1740116.0,596354.0,0.0,0.0,0,12288,0,0,0,0,0,0,0,0,1,1339400.0,8080.0,49767.642,0.131,0.12,253.295,36.051,10625.886,10623.702,0.002,39141.753,19986919.0,19986398.0,10523.0,10523.0,19437202.0,19437193.0,19437193.0,19437193.0,0.0,0.0,549717.0,549205.0,0.945163846,0.945163846
75,0,lfw/Albert_Costa/Albert_Costa_0001.jpg,lfw/Albert_Costa/Albert_Costa_0002.jpg,True,True,0.56778684258461,0.5677868724,46.82675194740296,44.9001190662384,1.9266328811645508,"""/home/kamil/pffrocd/ABY/build/bin/cos_dist_float_scen_simd_32 -r 0 -a 192.168.5.112 -f /home/kamil/pffrocd/ABY/build/bin/embeddings.txt -o /home/kamil/pffrocd -s 80 -x 0""",3.09,2.03,11%,0:44.48,0.0,0.0,0.0,0.0,157868.0,0.0,0.0,64458.0,60300.0,310.0,0.0,0.0,0.0,0,0,0,4096,0.0,0.0,180.759,251.298,200.261,7.342,5.251,5.481,6.759,5.068,4.78,8.392,5.908,14.473,7.147,4.996,48.62,32734.9230000001,1878982.0,8080.0,1878982.0,1878982.0,1740116.0,596354.0,0.0,0.0,0,12288,0,0,0,0,0,0,0,0,1,1339400.0,8080.0,43548.398,0.056,0.068,241.896,33.305,10028.432,10026.073,0.002,33519.962,19986910.0,19986398.0,10532.0,10523.0,19437193.0,19437193.0,19437193.0,19437193.0,0.0,0.0,549717.0,549205.0,0.5677868724,0.5677868724
76,1,lfw/Albert_Costa/Albert_Costa_0001.jpg,lfw/Albert_Costa/Albert_Costa_0003.jpg,False,True,0.6499909460544586,0.6499910355,48.15073323249817,46.23954725265503,1.91118597984314,"""/home/kamil/pffrocd/ABY/build/bin/cos_dist_float_scen_simd_32 -r 0 -a 192.168.5.112 -f /home/kamil/pffrocd/ABY/build/bin/embeddings.txt -o /home/kamil/pffrocd -s 80 -x 0""",2.91,1.98,10%,0:45.40,0.0,0.0,0.0,0.0,157896.0,0.0,0.0,64454.0,59938.0,332.0,0.0,0.0,0.0,0,0,0,4096,0.0,0.0,172.398,202.274,199.091,6.77,5.152,4.967,6.276,5.257,5.412,8.727,5.896,14.669,7.43,4.793,48.643,33598.6179999999,1878982.0,8080.0,1878982.0,1878982.0,1740116.0,596354.0,0.0,0.0,0,12288,0,0,0,0,0,0,0,0,1,1339400.0,8080.0,44528.439,0.039,0.044,202.226,33.489,10208.784,10206.672,0.001,34319.653,19986910.0,19986398.0,10532.0,10531.0,19437193.0,19437193.0,19437193.0,19437193.0,0.0,0.0,549717.0,549205.0,0.6499910355,0.6499910355
77,2,lfw/Albert_Costa/Albert_Costa_0001.jpg,lfw/Albert_Costa/Albert_Costa_0004.jpg,False,True,0.632848858833313,0.6328487992,48.24716806411743,46.32856702804565,1.9186010360717771,"""/home/kamil/pffrocd/ABY/build/bin/cos_dist_float_scen_simd_32 -r 0 -a 192.168.5.112 -f /home/kamil/pffrocd/ABY/build/bin/embeddings.txt -o /home/kamil/pffrocd -s 80 -x 0""",3.05,2.02,11%,0:45.82,0.0,0.0,0.0,0.0,157712.0,0.0,1.0,64456.0,60431.0,432.0,0.0,0.0,0.0,0,0,0,4096,0.0,0.0,175.859,204.006,201.447,6.886,5.165,5.385,6.589,5.334,5.072,8.187,5.934,15.334,6.853,4.873,47.104,34175.2509999999,1878982.0,8080.0,1878982.0,1878982.0,1740116.0,596354.0,0.0,0.0,0,12288,0,0,0,0,0,0,0,0,1,1339400.0,8080.0,44911.578,0.108,0.113,187.737,43.901,10007.541,10004.546,0.002,34904.034,19986910.0,19986398.0,10532.0,10532.0,19437193.0,19437193.0,19437193.0,19437193.0,0.0,0.0,549717.0,549205.0,0.6328487992,0.6328487992
78,3,lfw/Albert_Costa/Albert_Costa_0001.jpg,lfw/Albert_Costa/Albert_Costa_0005.jpg,True,True,0.5539065301418304,0.5539065599,46.39389610290527,44.47361707687378,1.920279026031494,"""/home/kamil/pffrocd/ABY/build/bin/cos_dist_float_scen_simd_32 -r 0 -a 192.168.5.112 -f /home/kamil/pffrocd/ABY/build/bin/embeddings.txt -o /home/kamil/pffrocd -s 80 -x 0""",3.07,2.03,11%,0:44.02,0.0,0.0,0.0,0.0,157708.0,0.0,0.0,64457.0,60059.0,359.0,0.0,0.0,0.0,0,0,0,4096,0.0,0.0,183.004,204.198,207.458,6.89,5.217,5.005,6.491,4.985,5.199,8.247,5.994,15.084,8.771,5.218,49.572,32608.5520000002,1878982.0,8080.0,1878982.0,1878982.0,1740116.0,596354.0,0.0,0.0,0,12288,0,0,0,0,0,0,0,0,1,1339400.0,8080.0,43076.683,0.126,0.103,243.308,43.024,9714.334,9711.965,0.002,33362.347,19986910.0,19986398.0,10532.0,10532.0,19437193.0,19437193.0,19437193.0,19437193.0,0.0,0.0,549717.0,549205.0,0.5539065599,0.5539065599
79,4,lfw/Albert_Costa/Albert_Costa_0001.jpg,lfw/Albert_Costa/Albert_Costa_0006.jpg,True,True,0.4693151712417602,0.4693154097,47.21456432342529,45.2793653011322,1.9351990222930908,"""/home/kamil/pffrocd/ABY/build/bin/cos_dist_float_scen_simd_32 -r 0 -a 192.168.5.112 -f /home/kamil/pffrocd/ABY/build/bin/embeddings.txt -o /home/kamil/pffrocd -s 80 -x 0""",3.08,1.93,11%,0:44.31,0.0,0.0,0.0,0.0,157756.0,0.0,0.0,64459.0,60204.0,1202.0,0.0,0.0,0.0,0,0,0,4096,0.0,0.0,173.289,203.286,198.662,6.828,5.257,5.192,6.415,5.219,4.916,7.848,5.954,14.127,7.191,4.718,47.869,33017.8,1878982.0,8080.0,1878982.0,1878982.0,1740116.0,596354.0,0.0,0.0,0,12288,0,0,0,0,0,0,0,0,1,1339400.0,8080.0,43555.502,0.037,0.036,96.771,25.821,9817.367,9815.478,0.003,33738.132,19986910.0,19986398.0,10532.0,10531.0,19437193.0,19437193.0,19437193.0,19437193.0,0.0,0.0,549717.0,549205.0,0.4693154097,0.4693154097
80,5,lfw/Albert_Costa/Albert_Costa_0001.jpg,lfw/Rhett_Warrener/Rhett_Warrener_0001.jpg,False,False,0.7336014211177826,0.7336013317,49.022236347198486,47.08107233047485,1.9411640167236328,"""/home/kamil/pffrocd/ABY/build/bin/cos_dist_float_scen_simd_32 -r 0 -a 192.168.5.112 -f /home/kamil/pffrocd/ABY/build/bin/embeddings.txt -o /home/kamil/pffrocd -s 80 -x 0""",3.1,2.03,11%,0:46.62,0.0,0.0,0.0,0.0,157716.0,0.0,0.0,64459.0,60415.0,449.0,0.0,0.0,0.0,0,0,0,4096,0.0,0.0,173.496,202.563,204.489,6.669,5.039,4.815,6.808,5.213,5.813,8.039,6.075,14.642,7.577,4.95,48.112,35072.568,1878982.0,8080.0,1878982.0,1878982.0,1740116.0,596354.0,0.0,0.0,0,12288,0,0,0,0,0,0,0,0,1,1339400.0,8080.0,45641.835,0.077,0.083,274.545,64.888,9829.102,9826.17,0.002,35812.729,19986910.0,19986398.0,10532.0,10532.0,19437193.0,19437193.0,19437193.0,19437193.0,0.0,0.0,549717.0,549205.0,0.7336013317,0.7336013317
81,6,lfw/Albert_Costa/Albert_Costa_0001.jpg,lfw/Colin_Montgomerie/Colin_Montgomerie_0005.jpg,False,False,0.859861895442009,0.8598619103,50.0139000415802,48.09735465049744,1.916545391082764,"""/home/kamil/pffrocd/ABY/build/bin/cos_dist_float_scen_simd_32 -r 0 -a 192.168.5.112 -f /home/kamil/pffrocd/ABY/build/bin/embeddings.txt -o /home/kamil/pffrocd -s 80 -x 0""",3.03,1.93,10%,0:47.62,0.0,0.0,0.0,0.0,157892.0,0.0,0.0,64458.0,59931.0,491.0,0.0,0.0,0.0,0,0,0,4096,0.0,0.0,170.89,200.9,200.084,6.614,5.301,4.955,6.354,4.896,5.241,7.905,6.403,17.683,7.373,4.982,47.95,35944.479,1878982.0,8080.0,1878982.0,1878982.0,1740116.0,596354.0,0.0,0.0,0,12288,0,0,0,0,0,0,0,0,1,1339400.0,8080.0,46593.428,0.098,0.135,307.791,43.765,9922.706,9920.337,0.003,36670.72,19986910.0,19986398.0,10532.0,10532.0,19437193.0,19437193.0,19437193.0,19437193.0,0.0,0.0,549717.0,549205.0,0.8598619103,0.8598619103
82,7,lfw/Albert_Costa/Albert_Costa_0001.jpg,lfw/Pete_Rose/Pete_Rose_0002.jpg,False,False,0.9397036693990232,0.9397037029,48.29197430610657,46.36902737617493,1.9229469299316408,"""/home/kamil/pffrocd/ABY/build/bin/cos_dist_float_scen_simd_32 -r 0 -a 192.168.5.112 -f /home/kamil/pffrocd/ABY/build/bin/embeddings.txt -o /home/kamil/pffrocd -s 80 -x 0""",3.04,1.94,10%,0:45.62,0.0,0.0,0.0,0.0,157892.0,0.0,1.0,64455.0,59777.0,422.0,0.0,0.0,0.0,0,0,0,4096,0.0,0.0,173.124,204.265,199.804,6.872,5.105,5.587,6.407,4.781,5.173,7.819,5.89,14.722,7.046,4.819,46.029,34348.9330000001,1878982.0,8080.0,1878982.0,1878982.0,1740116.0,596354.0,0.0,0.0,0,12288,0,0,0,0,0,0,0,0,1,1339400.0,8080.0,44634.537,0.04,0.042,297.223,35.53,9551.978,9549.422,0.002,35082.555,19986910.0,19986398.0,10532.0,10531.0,19437193.0,19437193.0,19437193.0,19437193.0,0.0,0.0,549717.0,549205.0,0.9397037029,0.9397037029
83,8,lfw/Albert_Costa/Albert_Costa_0001.jpg,lfw/Brett_Hull/Brett_Hull_0001.jpg,False,False,0.8441909849643707,0.8441909552,49.66128444671631,47.733415603637695,1.9278688430786133,"""/home/kamil/pffrocd/ABY/build/bin/cos_dist_float_scen_simd_32 -r 0 -a 192.168.5.112 -f /home/kamil/pffrocd/ABY/build/bin/embeddings.txt -o /home/kamil/pffrocd -s 80 -x 0""",3.14,1.9,10%,0:47.32,0.0,0.0,0.0,0.0,157708.0,0.0,0.0,64453.0,60198.0,312.0,0.0,0.0,0.0,0,0,0,4096,0.0,0.0,172.646,201.915,198.972,7.342,5.152,5.111,6.195,4.886,4.703,8.503,5.961,14.211,7.43,5.083,48.846,35767.7009999999,1878982.0,8080.0,1878982.0,1878982.0,1740116.0,596354.0,0.0,0.0,0,12288,0,0,0,0,0,0,0,0,1,1339400.0,8080.0,46378.756,0.107,0.114,245.701,34.996,9886.755,9884.25,0.002,36491.998,19986910.0,19986398.0,10532.0,10532.0,19437193.0,19437193.0,19437193.0,19437193.0,0.0,0.0,549717.0,549205.0,0.8441909552,0.8441909552
84,9,lfw/Albert_Costa/Albert_Costa_0001.jpg,lfw/Jose_Lopez_Beltran/Jose_Lopez_Beltran_0001.jpg,False,False,0.8856335803866386,0.8856335878,48.43842887878418,46.51269507408142,1.9257338047027588,"""/home/kamil/pffrocd/ABY/build/bin/cos_dist_float_scen_simd_32 -r 0 -a 192.168.5.112 -f /home/kamil/pffrocd/ABY/build/bin/embeddings.txt -o /home/kamil/pffrocd -s 80 -x 0""",3.11,1.89,10%,0:46.05,0.0,0.0,0.0,0.0,157708.0,0.0,0.0,64458.0,59753.0,269.0,0.0,0.0,0.0,0,0,0,4096,0.0,0.0,172.759,202.51,200.075,7.059,5.065,5.765,7.098,4.984,5.5,7.915,5.927,14.629,7.306,4.919,48.234,35004.265,1878982.0,8080.0,1878982.0,1878982.0,1740116.0,596354.0,0.0,0.0,0,12288,0,0,0,0,0,0,0,0,1,1339400.0,8080.0,45149.545,0.071,0.088,200.298,33.36,9422.088,9419.884,0.002,35727.455,19986910.0,19986398.0,10532.0,10532.0,19437193.0,19437193.0,19437193.0,19437193.0,0.0,0.0,549717.0,549205.0,0.8856335878,0.8856335878
85,0,lfw/Alberto_Fujimori/Alberto_Fujimori_0001.jpg,lfw/Alberto_Fujimori/Alberto_Fujimori_0002.jpg,False,True,0.6459851264953613,0.6459851265,52.354454040527344,50.43359375,1.920860290527344,"""/home/kamil/pffrocd/ABY/build/bin/cos_dist_float_scen_simd_32 -r 0 -a 192.168.5.112 -f /home/kamil/pffrocd/ABY/build/bin/embeddings.txt -o /home/kamil/pffrocd -s 80 -x 0""",3.16,1.83,10%,0:49.99,0.0,0.0,0.0,0.0,157868.0,0.0,0.0,64461.0,58940.0,483.0,0.0,0.0,0.0,0,0,0,4096,0.0,0.0,175.106,205.936,205.632,6.982,5.347,4.723,6.602,4.941,5.094,8.299,6.106,15.987,7.016,5.129,48.762,38387.517,1878982.0,8080.0,1878982.0,1878982.0,1740116.0,596354.0,0.0,0.0,0,12288,0,0,0,0,0,0,0,0,1,1339400.0,8080.0,49105.014,0.065,0.081,206.473,22.992,9966.432,9964.327,0.002,39138.581,19986910.0,19986398.0,10532.0,10532.0,19437193.0,19437193.0,19437193.0,19437193.0,0.0,0.0,549717.0,549205.0,0.6459851265,0.6459851265
86,1,lfw/Alberto_Fujimori/Alberto_Fujimori_0001.jpg,lfw/Emelie_Loit/Emelie_Loit_0001.jpg,False,False,0.9726102668792008,0.9726102948,48.03381633758545,46.11301755905152,1.9207987785339355,"""/home/kamil/pffrocd/ABY/build/bin/cos_dist_float_scen_simd_32 -r 0 -a 192.168.5.112 -f /home/kamil/pffrocd/ABY/build/bin/embeddings.txt -o /home/kamil/pffrocd -s 80 -x 0""",3.21,1.86,11%,0:45.68,0.0,0.0,0.0,0.0,157896.0,0.0,0.0,64456.0,59660.0,341.0,0.0,0.0,0.0,0,0,0,4096,0.0,0.0,175.251,204.51,202.272,6.607,5.107,5.529,6.747,5.217,5.221,7.888,6.084,14.96,7.42,5.012,50.941,34563.2069999999,1878982.0,8080.0,1878982.0,1878982.0,1740116.0,596354.0,0.0,0.0,0,12288,0,0,0,0,0,0,0,0,1,1339400.0,8080.0,44782.406,0.1,0.121,188.526,29.459,9486.638,9484.178,0.002,35295.766,19986910.0,19986398.0,10532.0,10532.0,19437193.0,19437193.0,19437193.0,19437193.0,0.0,0.0,549717.0,549205.0,0.9726102948,0.9726102948
87,0,lfw/Alberto_Ruiz_Gallardon/Alberto_Ruiz_Gallardon_0001.jpg,lfw/Alberto_Ruiz_Gallardon/Alberto_Ruiz_Gallardon_0002.jpg,False,True,0.5997199714183807,0.5997200012,48.94263768196106,47.01576828956604,1.9268693923950195,"""/home/kamil/pffrocd/ABY/build/bin/cos_dist_float_scen_simd_32 -r 0 -a 192.168.5.112 -f /home/kamil/pffrocd/ABY/build/bin/embeddings.txt -o /home/kamil/pffrocd -s 80 -x 0""",3.15,1.95,10%,0:46.58,0.0,0.0,0.0,0.0,157880.0,0.0,0.0,64461.0,60830.0,384.0,0.0,0.0,0.0,0,0,0,4096,0.0,0.0,171.271,204.548,197.365,6.639,5.027,5.213,6.471,5.162,4.986,8.229,6.416,14.628,7.321,4.908,48.596,35115.6940000001,1878982.0,8080.0,1878982.0,1878982.0,1740116.0,596354.0,0.0,0.0,0,12288,0,0,0,0,0,0,0,0,1,1339400.0,8080.0,45631.135,0.102,0.127,236.695,38.16,9794.97,9792.32,0.002,35836.163,19986910.0,19986398.0,10532.0,10532.0,19437193.0,19437193.0,19437193.0,19437193.0,0.0,0.0,549717.0,549205.0,0.5997200012,0.5997200012
88,1,lfw/Alberto_Ruiz_Gallardon/Alberto_Ruiz_Gallardon_0001.jpg,lfw/Kosuke_Kitajima/Kosuke_Kitajima_0002.jpg,False,False,0.8775673136115074,0.8775673509,49.343087673187256,47.42544841766357,1.9176392555236816,"""/home/kamil/pffrocd/ABY/build/bin/cos_dist_float_scen_simd_32 -r 0 -a 192.168.5.112 -f /home/kamil/pffrocd/ABY/build/bin/embeddings.txt -o /home/kamil/pffrocd -s 80 -x 0""",3.04,1.91,10%,0:46.59,0.0,0.0,0.0,0.0,157596.0,0.0,0.0,64454.0,59243.0,665.0,0.0,0.0,0.0,0,0,0,4096,0.0,0.0,170.437,199.394,198.465,6.613,4.926,5.708,6.422,5.056,5.874,8.113,5.81,15.493,7.243,4.878,46.384,35451.983,1878982.0,8080.0,1878982.0,1878982.0,1740116.0,596354.0,0.0,0.0,0,12288,0,0,0,0,0,0,0,0,1,1339400.0,8080.0,45673.834,0.035,0.044,213.505,53.702,9507.67,9505.535,0.003,36166.163,19986910.0,19986398.0,10532.0,10532.0,19437193.0,19437193.0,19437193.0,19437193.0,0.0,0.0,549717.0,549205.0,0.8775673509,0.8775673509
89,0,lfw/Albrecht_Mentz/Albrecht_Mentz_0001.jpg,lfw/Albrecht_Mentz/Albrecht_Mentz_0002.jpg,False,True,0.903475396335125,0.9034753442,49.34248208999634,47.407776832580566,1.9347052574157717,"""/home/kamil/pffrocd/ABY/build/bin/cos_dist_float_scen_simd_32 -r 0 -a 192.168.5.112 -f /home/kamil/pffrocd/ABY/build/bin/embeddings.txt -o /home/kamil/pffrocd -s 80 -x 0""",3.12,1.97,10%,0:46.98,0.0,0.0,0.0,0.0,157916.0,0.0,0.0,64459.0,60314.0,450.0,0.0,0.0,0.0,0,0,0,4096,0.0,0.0,172.811,203.47,205.252,7.085,5.021,5.919,6.837,5.054,5.422,7.956,6.088,15.264,7.471,5.136,48.344,35574.407,1878982.0,8080.0,1878982.0,1878982.0,1740116.0,596354.0,0.0,0.0,0,12288,0,0,0,0,0,0,0,0,1,1339400.0,8080.0,46073.792,0.104,0.118,203.737,27.533,9752.202,9749.954,0.002,36321.587,19986910.0,19986398.0,10532.0,10532.0,19437193.0,19437193.0,19437193.0,19437193.0,0.0,0.0,549717.0,549205.0,0.9034753442,0.9034753442
90,1,lfw/Albrecht_Mentz/Albrecht_Mentz_0001.jpg,lfw/Ricky_Barnes/Ricky_Barnes_0002.jpg,False,False,0.7846112698316574,0.7846112251,52.47643232345581,50.55713200569153,1.9193003177642824,"""/home/kamil/pffrocd/ABY/build/bin/cos_dist_float_scen_simd_32 -r 0 -a 192.168.5.112 -f /home/kamil/pffrocd/ABY/build/bin/embeddings.txt -o /home/kamil/pffrocd -s 80 -x 0""",3.07,1.99,10%,0:49.70,0.0,0.0,0.0,0.0,157860.0,0.0,0.0,64458.0,60556.0,930.0,0.0,0.0,0.0,0,0,0,4096,0.0,0.0,171.587,202.685,201.509,7.26,5.155,4.856,6.324,5.256,4.93,7.937,6.364,15.483,7.099,4.865,47.595,37211.252,1878982.0,8080.0,1878982.0,1878982.0,1740116.0,596354.0,0.0,0.0,0,12288,0,0,0,0,0,0,0,0,1,1339400.0,8080.0,48696.647,0.039,0.041,305.341,53.205,10763.12,10760.267,0.002,37933.525,19986910.0,19986398.0,10532.0,10532.0,19437193.0,19437193.0,19437193.0,19437193.0,0.0,0.0,549717.0,549205.0,0.7846112251,0.7846112251
91,0,lfw/Aldo_Paredes/Aldo_Paredes_0001.jpg,lfw/Aldo_Paredes/Aldo_Paredes_0002.jpg,False,True,0.6134145259857178,0.6134146452,50.31935787200928,48.39462161064148,1.9247362613677976,"""/home/kamil/pffrocd/ABY/build/bin/cos_dist_float_scen_simd_32 -r 0 -a 192.168.5.112 -f /home/kamil/pffrocd/ABY/build/bin/embeddings.txt -o /home/kamil/pffrocd -s 80 -x 0""",3.02,2.05,10%,0:47.97,0.0,0.0,0.0,0.0,157760.0,0.0,0.0,64457.0,60106.0,274.0,0.0,0.0,0.0,0,0,0,4096,0.0,0.0,173.306,202.316,204.22,7.134,5.03,5.663,6.688,4.863,4.889,7.909,6.058,15.005,7.445,6.218,49.118,36466.1109999999,1878982.0,8080.0,1878982.0,1878982.0,1740116.0,596354.0,0.0,0.0,0,12288,0,0,0,0,0,0,0,0,1,1339400.0,8080.0,47062.0,0.057,0.069,220.374,28.966,9863.435,9861.05,0.002,37198.563,19986910.0,19986398.0,10532.0,10531.0,19437193.0,19437193.0,19437193.0,19437193.0,0.0,0.0,549717.0,549205.0,0.6134146452,0.6134146452
92,1,lfw/Aldo_Paredes/Aldo_Paredes_0001.jpg,lfw/David_Stern/David_Stern_0002.jpg,False,False,0.984355090186,0.984355092,49.59565901756287,47.67273712158203,1.922921895980835,"""/home/kamil/pffrocd/ABY/build/bin/cos_dist_float_scen_simd_32 -r 0 -a 192.168.5.112 -f /home/kamil/pffrocd/ABY/build/bin/embeddings.txt -o /home/kamil/pffrocd -s 80 -x 0""",3.06,2.05,10%,0:46.77,0.0,0.0,0.0,0.0,157556.0,0.0,0.0,64456.0,59973.0,792.0,0.0,0.0,0.0,0,0,0,4096,0.0,0.0,173.488,205.6,206.711,7.243,5.055,5.921,6.812,5.06,5.633,8.008,6.147,15.775,7.548,4.904,48.91,35365.0100000001,1878982.0,8080.0,1878982.0,1878982.0,1740116.0,596354.0,0.0,0.0,0,12288,0,0,0,0,0,0,0,0,1,1339400.0,8080.0,45914.216,0.038,0.045,178.348,25.175,9810.546,9808.523,0.002,36103.668,19986910.0,19986398.0,10532.0,10523.0,19437193.0,19437193.0,19437184.0,19437193.0,0.0,0.0,549717.0,549205.0,0.984355092,0.984355092
