,Unnamed: 0,ref_img,other_img,result,expected_result,cos_dist_np,cos_dist_sfe,total_time,sfe_time,extraction_time,Command being timed,User time (seconds),System time (seconds),Percent of CPU this job got,Elapsed (wall clock) time (h:mm:ss or m:ss),Average shared text size (kbytes),Average unshared data size (kbytes),Average stack size (kbytes),Average total size (kbytes),Maximum resident set size (kbytes),Average resident set size (kbytes),Major (requiring I/O) page faults,Minor (reclaiming a frame) page faults,Voluntary context switches,Involuntary context switches,Swaps,File system inputs,File system outputs,Socket messages sent,Socket messages received,Signals delivered,Page size (bytes),Exit status,energy_used,online_time.bool.local_gates,online_time.bool.interactive_gates,online_time.bool.layer_finish,online_time.yao.local_gates,online_time.yao.interactive_gates,online_time.yao.layer_finish,online_time.yao_rev.local_gates,online_time.yao_rev.interactive_gates,online_time.yao_rev.layer_finish,online_time.arith.local_gates,online_time.arith.interactive_gates,online_time.arith.layer_finish,online_time.splut.local_gates,online_time.splut.interactive_gates,online_time.splut.layer_finish,online_time.communication,complexities.boolean_sharing.ands,complexities.boolean_sharing.depth,complexities.total_vec_and,complexities.total_non_vec_and,complexities.xor_vals,complexities.gates,complexities.comb_gates,complexities.combstruct_gates,complexities.perm_gates,complexities.subset_gates,complexities.split_gates,complexities.yao.ands,complexities.yao.depth,complexities.reverse_yao.ands,complexities.reverse_yao.depth,complexities.arithmetic_sharing.muls,complexities.arithmetic_sharing.depth,complexities.sp_lut_sharing.ot_gates_total,complexities.sp_lut_sharing.depth,complexities.total_nr_of_gates,complexities.total_depth,timings.total,timings.init,timings.circuitgen,timings.network,timings.baseots,timings.setup,timings.otextension,timings.garbling,timings.online,communication.total.sent,communication.total.received,communication.base_ots.sent,communication.base_ots.received,communication.setup.sent,communication.setup.received,communication.otextension.sent,communication.otextension.received,communication.garbling.sent,communication.garbling.received,communication.online.sent,communication.online.received,cos_dist_ver,cos_dist_sfe.1
64,4,lfw/Ai_Sugiyama/Ai_Sugiyama_0001.jpg,lfw/Fred_Thompson/Fred_Thompson_0001.jpg,False,False,0.94166661798954,0.9416666031,78.24743437767029,76.30086898803711,1.9465653896331787,"""/home/kamil/pffrocd/ABY/build/bin/cos_dist_float_scen_simd_32 -r 0 -a 192.168.5.112 -f /home/kamil/pffrocd/ABY/build/bin/embeddings.txt -o /home/kamil/pffrocd -s 128 -x 0""",3.44,1.91,7%,1:15.68,0,0,0,0,176316,0,0.0,68659.0,63196.0,444.0,0.0,0.0,0.0,0.0,0.0,0.0,4096.0,0.0,0.0,169.174,197.395,198.362,6.948,5.022,4.958,6.162,4.455,5.53,7.664,5.949,13.043,7.666,4.848,47.396,47832.4470000001,1878982,8080,1878982,1878982,1740116,596354,0,0,0.0,12288.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1339400,8080,74514.829,0.04,0.043,239.151,276.67,25971.454,25969.559,0.002,48543.373,31648990.0,31648478.0,49956.0,49956.0,31099273.0,31099273.0,31099273.0,31099273.0,0.0,0.0,549717.0,549205.0,0.9416666031,0.9416666031
65,5,lfw/Ai_Sugiyama/Ai_Sugiyama_0001.jpg,lfw/Charles_Lebois/Charles_Lebois_0001.jpg,False,False,0.901681274175644,0.901681304,76.1238944530487,74.18979382514954,1.93410062789917,"""/home/kamil/pffrocd/ABY/build/bin/cos_dist_float_scen_simd_32 -r 0 -a 192.168.5.112 -f /home/kamil/pffrocd/ABY/build/bin/embeddings.txt -o /home/kamil/pffrocd -s 128 -x 0""",3.26,2.12,7%,1:13.75,0,0,0,0,176324,0,0.0,68659.0,63065.0,791.0,0.0,0.0,0.0,0.0,0.0,0.0,4096.0,0.0,0.0,169.48,198.744,199.0,6.979,5.298,5.117,6.015,5.01,5.504,7.74,5.809,13.078,6.702,4.871,48.351,46688.1710000001,1878982,8080,1878982,1878982,1740116,596354,0,0,0.0,12288.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1339400,8080,72621.527,0.102,0.131,154.329,294.994,25223.761,25221.935,0.003,47397.764,31648990.0,31648478.0,49956.0,49956.0,31099273.0,31099273.0,31099264.0,31099273.0,0.0,0.0,549717.0,549205.0,0.901681304,0.901681304
66,6,lfw/Ai_Sugiyama/Ai_Sugiyama_0001.jpg,lfw/James_Mathis/James_Mathis_0001.jpg,False,False,0.9569592699408532,0.9569593072,75.79033637046814,73.84073114395142,1.949605226516724,"""/home/kamil/pffrocd/ABY/build/bin/cos_dist_float_scen_simd_32 -r 0 -a 192.168.5.112 -f /home/kamil/pffrocd/ABY/build/bin/embeddings.txt -o /home/kamil/pffrocd -s 128 -x 0""",3.26,2.06,7%,1:13.34,0,0,0,0,176196,0,0.0,68661.0,63417.0,295.0,0.0,0.0,0.0,0.0,0.0,0.0,4096.0,0.0,0.0,166.534,196.025,194.515,8.633,4.856,5.676,5.907,4.643,4.692,7.541,6.459,12.643,6.491,5.383,46.229,48017.7709999999,1878982,8080,1878982,1878982,1740116,596354,0,0,0.0,12288.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1339400,8080,72097.873,0.059,0.078,164.895,409.961,23377.476,23375.465,0.002,48720.395,31648990.0,31648469.0,49956.0,49965.0,31099273.0,31099264.0,31099273.0,31099264.0,0.0,0.0,549717.0,549205.0,0.9569593072,0.9569593072
67,7,lfw/Ai_Sugiyama/Ai_Sugiyama_0001.jpg,lfw/Jodie_Foster/Jodie_Foster_0002.jpg,False,False,0.7723971158266068,0.7723971605,74.08903241157532,72.13519978523254,1.9538326263427732,"""/home/kamil/pffrocd/ABY/build/bin/cos_dist_float_scen_simd_32 -r 0 -a 192.168.5.112 -f /home/kamil/pffrocd/ABY/build/bin/embeddings.txt -o /home/kamil/pffrocd -s 128 -x 0""",3.4,2.03,7%,1:11.39,0,0,0,0,176312,0,0.0,68659.0,63321.0,824.0,0.0,0.0,0.0,0.0,0.0,0.0,4096.0,0.0,0.0,171.467,202.897,201.748,7.305,4.897,5.042,5.963,5.02,5.408,8.199,6.128,13.555,7.029,5.184,47.742,45422.7580000001,1878982,8080,1878982,1878982,1740116,596354,0,0,0.0,12288.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1339400,8080,70281.862,0.035,0.038,197.134,275.358,24135.255,24133.367,0.002,46146.606,31648990.0,31648478.0,49956.0,49956.0,31099273.0,31099273.0,31099264.0,31099273.0,0.0,0.0,549717.0,549205.0,0.7723971605,0.7723971605
68,0,lfw/Aicha_El_Ouafi/Aicha_El_Ouafi_0001.jpg,lfw/Aicha_El_Ouafi/Aicha_El_Ouafi_0002.jpg,True,True,0.3585660457611084,0.3585660458,72.61637282371521,70.66843581199646,1.94793701171875,"""/home/kamil/pffrocd/ABY/build/bin/cos_dist_float_scen_simd_32 -r 0 -a 192.168.5.112 -f /home/kamil/pffrocd/ABY/build/bin/embeddings.txt -o /home/kamil/pffrocd -s 128 -x 0""",3.19,2.11,7%,1:10.11,0,0,0,0,176080,0,0.0,68659.0,62732.0,513.0,0.0,0.0,0.0,0.0,0.0,0.0,4096.0,0.0,0.0,171.463,202.171,201.773,7.385,5.133,5.207,6.347,4.942,5.621,7.67,6.323,13.821,7.453,6.578,47.643,43824.3759999999,1878982,8080,1878982,1878982,1740116,596354,0,0,0.0,12288.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1339400,8080,68887.132,0.103,0.129,254.165,305.018,24340.829,24339.14,0.001,44546.302,31648990.0,31648478.0,49956.0,49956.0,31099273.0,31099273.0,31099273.0,31099273.0,0.0,0.0,549717.0,549205.0,0.3585660458,0.3585660458
69,1,lfw/Aicha_El_Ouafi/Aicha_El_Ouafi_0001.jpg,lfw/Aicha_El_Ouafi/Aicha_El_Ouafi_0003.jpg,True,True,0.3939683437347412,0.3939682245,72.66094708442688,70.72133731842041,1.9396097660064695,"""/home/kamil/pffrocd/ABY/build/bin/cos_dist_float_scen_simd_32 -r 0 -a 192.168.5.112 -f /home/kamil/pffrocd/ABY/build/bin/embeddings.txt -o /home/kamil/pffrocd -s 128 -x 0""",3.26,2.08,7%,1:10.25,0,0,0,0,175964,0,1.0,68658.0,62791.0,431.0,0.0,0.0,0.0,0.0,0.0,0.0,4096.0,0.0,0.0,170.255,201.208,202.004,7.167,5.089,5.078,6.816,4.579,5.512,8.368,6.572,13.029,6.888,5.041,46.791,43317.2260000001,1878982,8080,1878982,1878982,1740116,596354,0,0,0.0,12288.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1339400,8080,69101.939,0.106,0.12,180.497,302.155,25067.742,25066.004,0.001,44034.194,31648990.0,31648478.0,49956.0,49956.0,31099273.0,31099273.0,31099273.0,31099273.0,0.0,0.0,549717.0,549205.0,0.3939682245,0.3939682245
70,2,lfw/Aicha_El_Ouafi/Aicha_El_Ouafi_0001.jpg,lfw/Sim_Yong/Sim_Yong_0001.jpg,False,False,0.951987773180008,0.9519877434,70.94133567810059,69.00976800918579,1.931567668914795,"""/home/kamil/pffrocd/ABY/build/bin/cos_dist_float_scen_simd_32 -r 0 -a 192.168.5.112 -f /home/kamil/pffrocd/ABY/build/bin/embeddings.txt -o /home/kamil/pffrocd -s 128 -x 0""",3.45,2.02,7%,1:08.58,0,0,0,0,176308,0,0.0,68658.0,62852.0,899.0,0.0,0.0,0.0,0.0,0.0,0.0,4096.0,0.0,0.0,173.027,202.73,203.04,7.105,5.203,5.336,6.205,5.399,5.194,7.853,6.408,13.471,7.582,9.795,47.331,41706.3679999999,1878982,8080,1878982,1878982,1740116,596354,0,0,0.0,12288.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1339400,8080,67345.184,0.08,0.088,272.865,295.899,24899.344,24897.429,0.002,42445.837,31648990.0,31648478.0,49956.0,49956.0,31099273.0,31099273.0,31099264.0,31099273.0,0.0,0.0,549717.0,549205.0,0.9519877434,0.9519877434
71,3,lfw/Aicha_El_Ouafi/Aicha_El_Ouafi_0001.jpg,lfw/Eric_Lindros/Eric_Lindros_0001.jpg,False,False,1.0872364416718483,1.0872364044,72.01236271858215,70.05476570129395,1.957597017288208,"""/home/kamil/pffrocd/ABY/build/bin/cos_dist_float_scen_simd_32 -r 0 -a 192.168.5.112 -f /home/kamil/pffrocd/ABY/build/bin/embeddings.txt -o /home/kamil/pffrocd -s 128 -x 0""",3.29,2.12,7%,1:09.47,0,0,0,0,176312,0,0.0,68660.0,62493.0,468.0,0.0,0.0,0.0,0.0,0.0,0.0,4096.0,0.0,0.0,173.479,203.054,204.64,7.4,5.26,5.827,6.229,5.015,5.022,8.908,6.486,13.116,7.178,5.179,47.742,44745.9830000001,1878982,8080,1878982,1878982,1740116,596354,0,0,0.0,12288.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1339400,8080,68338.782,0.108,0.122,183.421,286.211,22852.938,22851.131,0.003,45485.841,31648999.0,31648478.0,49947.0,49947.0,31099282.0,31099273.0,31099264.0,31099273.0,0.0,0.0,549717.0,549205.0,1.0872364044,1.0872364044
72,0,lfw/Aitor_Gonzalez/Aitor_Gonzalez_0001.jpg,lfw/Aitor_Gonzalez/Aitor_Gonzalez_0002.jpg,True,True,0.4174291491508484,0.4174290299,69.80273365974426,67.85437726974487,1.9483563899993896,"""/home/kamil/pffrocd/ABY/build/bin/cos_dist_float_scen_simd_32 -r 0 -a 192.168.5.112 -f /home/kamil/pffrocd/ABY/build/bin/embeddings.txt -o /home/kamil/pffrocd -s 128 -x 0""",3.24,2.18,8%,1:07.39,0,0,0,0,176080,0,0.0,68657.0,62951.0,326.0,0.0,0.0,0.0,0.0,0.0,0.0,4096.0,0.0,0.0,174.522,202.929,206.7,7.514,5.103,5.603,6.884,4.815,5.196,7.812,6.522,13.219,6.926,5.127,50.578,42516.5519999999,1878982,8080,1878982,1878982,1740116,596354,0,0,0.0,12288.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1339400,8080,66197.092,0.104,0.127,241.607,283.512,22935.214,22933.398,0.002,43261.875,31648990.0,31648478.0,49956.0,49956.0,31099273.0,31099273.0,31099273.0,31099273.0,0.0,0.0,549717.0,549205.0,0.4174290299,0.4174290299
73,1,lfw/Aitor_Gonzalez/Aitor_Gonzalez_0001.jpg,lfw/Mitzi_Gaynor/Mitzi_Gaynor_0001.jpg,False,False,1.0738822594285011,1.0738822222,71.78787088394165,69.83032608032227,1.9575448036193848,"""/home/kamil/pffrocd/ABY/build/bin/cos_dist_float_scen_simd_32 -r 0 -a 192.168.5.112 -f /home/kamil/pffrocd/ABY/build/bin/embeddings.txt -o /home/kamil/pffrocd -s 128 -x 0""",3.39,2.13,7%,1:09.40,0,0,0,0,176148,0,1.0,68655.0,63266.0,780.0,0.0,0.0,0.0,0.0,0.0,0.0,4096.0,0.0,0.0,172.923,201.828,201.983,7.116,5.164,4.996,6.111,4.746,4.976,7.708,6.322,12.904,6.974,4.989,48.519,45062.7880000001,1878982,8080,1878982,1878982,1740116,596354,0,0,0.0,12288.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1339400,8080,68170.427,0.102,0.142,238.366,318.095,22384.422,22382.515,0.003,45786.003,31648990.0,31648478.0,49956.0,49956.0,31099273.0,31099273.0,31099273.0,31099273.0,0.0,0.0,549717.0,549205.0,1.0738822222,1.0738822222
74,0,lfw/Akbar_Hashemi_Rafsanjani/Akbar_Hashemi_Rafsanjani_0001.jpg,lfw/Akbar_Hashemi_Rafsanjani/Akbar_Hashemi_Rafsanjani_0002.jpg,True,True,0.5645234286785126,0.5645234585,74.20344877243042,72.24045062065125,1.9629981517791748,"""/home/kamil/pffrocd/ABY/build/bin/cos_dist_float_scen_simd_32 -r 0 -a 192.168.5.112 -f /home/kamil/pffrocd/ABY/build/bin/embeddings.txt -o /home/kamil/pffrocd -s 128 -x 0""",3.34,2.15,7%,1:11.74,0,0,0,0,176072,0,0.0,68658.0,63278.0,1106.0,0.0,0.0,0.0,0.0,0.0,0.0,4096.0,0.0,0.0,172.78,205.248,204.219,7.563,5.436,5.253,6.683,4.695,5.663,7.901,6.569,14.023,7.204,5.143,49.949,44596.6159999999,1878982,8080,1878982,1878982,1740116,596354,0,0,0.0,12288.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1339400,8080,70520.66,0.04,0.047,249.091,321.485,25193.526,25191.983,0.002,45327.132,31648999.0,31648478.0,49947.0,49956.0,31099282.0,31099273.0,31099264.0,31099273.0,0.0,0.0,549717.0,549205.0,0.5645234585,0.5645234585
75,1,lfw/Akbar_Hashemi_Rafsanjani/Akbar_Hashemi_Rafsanjani_0001.jpg,lfw/Akbar_Hashemi_Rafsanjani/Akbar_Hashemi_Rafsanjani_0003.jpg,False,True,0.7963256239891052,0.7963255644,75.85563921928406,73.91143774986267,1.9442014694213867,"""/home/kamil/pffrocd/ABY/build/bin/cos_dist_float_scen_simd_32 -r 0 -a 192.168.5.112 -f /home/kamil/pffrocd/ABY/build/bin/embeddings.txt -o /home/kamil/pffrocd -s 128 -x 0""",3.17,2.02,7%,1:13.39,0,0,0,0,175968,0,0.0,68650.0,63125.0,408.0,0.0,0.0,0.0,0.0,0.0,0.0,4096.0,0.0,0.0,167.401,197.561,198.446,6.732,4.724,5.448,5.953,4.853,4.766,7.535,5.92,12.307,6.925,4.918,46.268,47836.8629999998,1878982,8080,1878982,1878982,1740116,596354,0,0,0.0,12288.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1339400,8080,72167.343,0.078,0.083,196.417,383.272,23629.286,23627.48,0.002,48538.055,31648999.0,31648478.0,49947.0,49956.0,31099282.0,31099273.0,31099264.0,31099273.0,0.0,0.0,549717.0,549205.0,0.7963255644,0.7963255644
76,2,lfw/Akbar_Hashemi_Rafsanjani/Akbar_Hashemi_Rafsanjani_0001.jpg,lfw/Jesse_Harris/Jesse_Harris_0002.jpg,False,False,0.8557117730379105,0.8557116985,74.13289904594421,72.20286583900452,1.9300332069396973,"""/home/kamil/pffrocd/ABY/build/bin/cos_dist_float_scen_simd_32 -r 0 -a 192.168.5.112 -f /home/kamil/pffrocd/ABY/build/bin/embeddings.txt -o /home/kamil/pffrocd -s 128 -x 0""",3.02,2.18,7%,1:11.70,0,0,0,0,176148,0,0.0,68656.0,63589.0,325.0,0.0,0.0,0.0,0.0,0.0,0.0,4096.0,0.0,0.0,165.174,194.453,199.378,6.696,4.896,5.215,6.617,5.234,6.051,7.776,6.187,13.262,6.875,4.748,46.902,44478.6379999999,1878982,8080,1878982,1878982,1740116,596354,0,0,0.0,12288.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1339400,8080,70497.681,0.102,0.123,263.632,277.396,25318.424,25316.849,0.001,45179.255,31648999.0,31648478.0,49947.0,49956.0,31099282.0,31099273.0,31099264.0,31099273.0,0.0,0.0,549717.0,549205.0,0.8557116985,0.8557116985
77,3,lfw/Akbar_Hashemi_Rafsanjani/Akbar_Hashemi_Rafsanjani_0001.jpg,lfw/Frank_Murkowski/Frank_Murkowski_0001.jpg,False,False,0.7757270187139511,0.7757270932,76.45394110679626,74.52423357963562,1.9297075271606443,"""/home/kamil/pffrocd/ABY/build/bin/cos_dist_float_scen_simd_32 -r 0 -a 192.168.5.112 -f /home/kamil/pffrocd/ABY/build/bin/embeddings.txt -o /home/kamil/pffrocd -s 128 -x 0""",3.37,1.98,7%,1:13.95,0,0,0,0,176180,0,1.0,68655.0,63672.0,551.0,0.0,0.0,0.0,0.0,0.0,0.0,4096.0,0.0,0.0,169.008,197.41,201.919,7.783,4.933,5.778,6.339,4.443,4.964,7.412,6.127,13.089,7.291,4.952,46.763,47728.6970000002,1878982,8080,1878982,1878982,1740116,596354,0,0,0.0,12288.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1339400,8080,72767.776,0.074,0.093,207.952,306.915,24328.252,24326.433,0.002,48439.522,31648990.0,31648478.0,49956.0,49956.0,31099273.0,31099273.0,31099273.0,31099273.0,0.0,0.0,549717.0,549205.0,0.7757270932,0.7757270932
78,0,lfw/Akhmed_Zakayev/Akhmed_Zakayev_0001.jpg,lfw/Akhmed_Zakayev/Akhmed_Zakayev_0002.jpg,True,True,0.2804858684539795,0.2804861069,69.39950585365295,67.45590305328369,1.9436028003692627,"""/home/kamil/pffrocd/ABY/build/bin/cos_dist_float_scen_simd_32 -r 0 -a 192.168.5.112 -f /home/kamil/pffrocd/ABY/build/bin/embeddings.txt -o /home/kamil/pffrocd -s 128 -x 0""",3.33,1.98,7%,1:06.95,0,0,0,0,176144,0,0.0,68653.0,63466.0,844.0,0.0,0.0,0.0,0.0,0.0,0.0,4096.0,0.0,0.0,166.627,195.729,199.79,7.513,5.014,4.955,6.569,4.799,5.095,8.36,5.796,13.467,6.481,4.806,46.931,43632.046,1878982,8080,1878982,1878982,1740116,596354,0,0,0.0,12288.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1339400,8080,65848.742,0.064,0.085,171.969,282.283,21513.492,21511.534,0.002,44335.248,31648990.0,31648478.0,49956.0,49956.0,31099273.0,31099273.0,31099264.0,31099273.0,0.0,0.0,549717.0,549205.0,0.2804861069,0.2804861069
79,1,lfw/Akhmed_Zakayev/Akhmed_Zakayev_0001.jpg,lfw/Akhmed_Zakayev/Akhmed_Zakayev_0003.jpg,True,True,0.1713001132011413,0.1713001728,76.24263048171997,74.29822039604187,1.9444100856781008,"""/home/kamil/pffrocd/ABY/build/bin/cos_dist_float_scen_simd_32 -r 0 -a 192.168.5.112 -f /home/kamil/pffrocd/ABY/build/bin/embeddings.txt -o /home/kamil/pffrocd -s 128 -x 0""",3.32,2.01,7%,1:13.70,0,0,0,0,176192,0,0.0,68660.0,63526.0,390.0,0.0,0.0,0.0,0.0,0.0,0.0,4096.0,0.0,0.0,165.891,199.531,198.613,7.009,4.922,5.306,6.517,4.836,5.28,7.755,5.85,13.157,7.576,5.11,46.948,46562.343,1878982,8080,1878982,1878982,1740116,596354,0,0,0.0,12288.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1339400,8080,72522.097,0.1,0.123,243.544,271.038,25252.293,25248.918,0.023,47269.802,31648990.0,31648478.0,49956.0,49956.0,31099273.0,31099273.0,31099273.0,31099273.0,0.0,0.0,549717.0,549205.0,0.1713001728,0.1713001728
80,2,lfw/Akhmed_Zakayev/Akhmed_Zakayev_0001.jpg,lfw/John_McCormack/John_McCormack_0002.jpg,False,False,0.9650617018342018,0.9650617242,71.76075267791748,69.82717323303223,1.933579444885254,"""/home/kamil/pffrocd/ABY/build/bin/cos_dist_float_scen_simd_32 -r 0 -a 192.168.5.112 -f /home/kamil/pffrocd/ABY/build/bin/embeddings.txt -o /home/kamil/pffrocd -s 128 -x 0""",3.32,2.04,7%,1:09.33,0,0,0,0,176108,0,0.0,68660.0,63688.0,403.0,0.0,0.0,0.0,0.0,0.0,0.0,4096.0,0.0,0.0,175.657,208.724,196.319,7.049,4.838,4.904,5.884,5.014,4.862,7.425,5.725,12.915,6.812,4.71,46.189,44519.0669999996,1878982,8080,1878982,1878982,1740116,596354,0,0,0.0,12288.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1339400,8080,68138.134,0.075,0.096,237.255,287.352,22900.768,22898.956,0.002,45237.361,31648990.0,31648478.0,49956.0,49956.0,31099273.0,31099273.0,31099273.0,31099273.0,0.0,0.0,549717.0,549205.0,0.9650617242,0.9650617242
81,3,lfw/Akhmed_Zakayev/Akhmed_Zakayev_0001.jpg,lfw/Heather_Locklear/Heather_Locklear_0001.jpg,False,False,1.0196711625903845,1.0196712017,68.97265815734863,67.03907370567322,1.933584451675415,"""/home/kamil/pffrocd/ABY/build/bin/cos_dist_float_scen_simd_32 -r 0 -a 192.168.5.112 -f /home/kamil/pffrocd/ABY/build/bin/embeddings.txt -o /home/kamil/pffrocd -s 128 -x 0""",3.18,2.05,7%,1:06.55,0,0,0,0,176204,0,0.0,68653.0,63608.0,513.0,0.0,0.0,0.0,0.0,0.0,0.0,4096.0,0.0,0.0,166.987,197.014,195.755,7.265,4.983,5.113,6.105,4.568,5.209,7.538,6.006,12.272,6.59,5.177,45.685,42383.9319999999,1878982,8080,1878982,1878982,1740116,596354,0,0,0.0,12288.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1339400,8080,65324.598,0.101,0.121,209.044,344.868,22242.988,22241.431,0.001,43081.609,31648999.0,31648478.0,49947.0,49956.0,31099282.0,31099273.0,31099264.0,31099273.0,0.0,0.0,549717.0,549205.0,1.0196712017,1.0196712017
82,0,lfw/Al_Davis/Al_Davis_0001.jpg,lfw/Al_Davis/Al_Davis_0002.jpg,True,True,0.4307857751846313,0.4307858348,69.61338496208191,67.67677664756775,1.93660831451416,"""/home/kamil/pffrocd/ABY/build/bin/cos_dist_float_scen_simd_32 -r 0 -a 192.168.5.112 -f /home/kamil/pffrocd/ABY/build/bin/embeddings.txt -o /home/kamil/pffrocd -s 128 -x 0""",3.28,2.03,7%,1:07.20,0,0,0,0,176176,0,0.0,68658.0,63456.0,628.0,0.0,0.0,0.0,0.0,0.0,0.0,4096.0,0.0,0.0,165.468,196.15,197.522,7.039,4.927,5.481,5.987,4.449,4.748,7.346,5.899,12.692,7.394,4.835,45.885,43776.5259999998,1878982,8080,1878982,1878982,1740116,596354,0,0,0.0,12288.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1339400,8080,66051.598,0.106,0.123,172.634,290.575,21571.828,21569.762,0.002,44479.766,31648990.0,31648478.0,49956.0,49956.0,31099273.0,31099273.0,31099273.0,31099273.0,0.0,0.0,549717.0,549205.0,0.4307858348,0.4307858348
83,1,lfw/Al_Davis/Al_Davis_0001.jpg,lfw/Len_Jenoff/Len_Jenoff_0002.jpg,False,False,0.8124300390481949,0.8124301434,74.20422077178955,72.27265167236328,1.9315690994262693,"""/home/kamil/pffrocd/ABY/build/bin/cos_dist_float_scen_simd_32 -r 0 -a 192.168.5.112 -f /home/kamil/pffrocd/ABY/build/bin/embeddings.txt -o /home/kamil/pffrocd -s 128 -x 0""",3.35,1.92,7%,1:11.81,0,0,0,0,176312,0,0.0,68655.0,62876.0,916.0,0.0,0.0,0.0,0.0,0.0,0.0,4096.0,0.0,0.0,166.247,195.942,195.335,7.058,4.938,5.531,6.552,4.382,4.755,7.436,5.697,12.947,6.643,5.004,46.229,46069.293,1878982,8080,1878982,1878982,1740116,596354,0,0,0.0,12288.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1339400,8080,70658.39,0.073,0.098,187.104,293.809,23888.388,23886.5,0.002,46770.0,31648990.0,31648478.0,49956.0,49955.0,31099273.0,31099273.0,31099264.0,31099273.0,0.0,0.0,549717.0,549205.0,0.8124301434,0.8124301434
84,0,lfw/Al_Gore/Al_Gore_0001.jpg,lfw/Al_Gore/Al_Gore_0002.jpg,True,True,0.4893639087677002,0.4893639088,70.30808424949646,68.35184454917908,1.9562397003173828,"""/home/kamil/pffrocd/ABY/build/bin/cos_dist_float_scen_simd_32 -r 0 -a 192.168.5.112 -f /home/kamil/pffrocd/ABY/build/bin/embeddings.txt -o /home/kamil/pffrocd -s 128 -x 0""",3.12,2.13,7%,1:07.86,0,0,0,0,175964,0,0.0,68655.0,62966.0,444.0,0.0,0.0,0.0,0.0,0.0,0.0,4096.0,0.0,0.0,167.29,198.238,199.607,6.71,4.898,5.603,6.151,4.52,5.064,7.629,6.191,12.355,6.615,4.618,45.987,44655.023,1878982,8080,1878982,1878982,1740116,596354,0,0,0.0,12288.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1339400,8080,66689.337,0.104,0.132,176.619,329.81,21330.458,21328.568,0.002,45358.876,31648990.0,31648478.0,49956.0,49956.0,31099273.0,31099273.0,31099273.0,31099273.0,0.0,0.0,549717.0,549205.0,0.4893639088,0.4893639088
85,1,lfw/Al_Gore/Al_Gore_0001.jpg,lfw/Al_Gore/Al_Gore_0003.jpg,True,True,0.4849833250045776,0.4849832058,67.1062183380127,65.16571378707886,1.940504550933838,"""/home/kamil/pffrocd/ABY/build/bin/cos_dist_float_scen_simd_32 -r 0 -a 192.168.5.112 -f /home/kamil/pffrocd/ABY/build/bin/embeddings.txt -o /home/kamil/pffrocd -s 128 -x 0""",3.18,2.03,8%,1:04.71,0,0,0,0,176316,0,1.0,68658.0,63400.0,391.0,0.0,0.0,0.0,0.0,0.0,0.0,4096.0,0.0,0.0,167.654,198.033,203.778,6.758,4.646,5.608,6.245,4.62,5.276,7.148,5.827,12.497,7.48,5.005,44.886,40716.5929999999,1878982,8080,1878982,1878982,1740116,596354,0,0,0.0,12288.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1339400,8080,63443.375,0.111,0.129,254.85,344.409,22019.837,22017.771,0.002,41423.537,31648999.0,31648478.0,49947.0,49955.0,31099282.0,31099273.0,31099264.0,31099273.0,0.0,0.0,549717.0,549205.0,0.4849832058,0.4849832058
