,Unnamed: 0,ref_img,other_img,result,expected_result,cos_dist_np,cos_dist_sfe,total_time,sfe_time,extraction_time,Command being timed,User time (seconds),System time (seconds),Percent of CPU this job got,Elapsed (wall clock) time (h:mm:ss or m:ss),Average shared text size (kbytes),Average unshared data size (kbytes),Average stack size (kbytes),Average total size (kbytes),Maximum resident set size (kbytes),Average resident set size (kbytes),Major (requiring I/O) page faults,Minor (reclaiming a frame) page faults,Voluntary context switches,Involuntary context switches,Swaps,File system inputs,File system outputs,Socket messages sent,Socket messages received,Signals delivered,Page size (bytes),Exit status,energy_used,online_time.bool.local_gates,online_time.bool.interactive_gates,online_time.bool.layer_finish,online_time.yao.local_gates,online_time.yao.interactive_gates,online_time.yao.layer_finish,online_time.yao_rev.local_gates,online_time.yao_rev.interactive_gates,online_time.yao_rev.layer_finish,online_time.arith.local_gates,online_time.arith.interactive_gates,online_time.arith.layer_finish,online_time.splut.local_gates,online_time.splut.interactive_gates,online_time.splut.layer_finish,online_time.communication,complexities.boolean_sharing.ands,complexities.boolean_sharing.depth,complexities.total_vec_and,complexities.total_non_vec_and,complexities.xor_vals,complexities.gates,complexities.comb_gates,complexities.combstruct_gates,complexities.perm_gates,complexities.subset_gates,complexities.split_gates,complexities.yao.ands,complexities.yao.depth,complexities.reverse_yao.ands,complexities.reverse_yao.depth,complexities.arithmetic_sharing.muls,complexities.arithmetic_sharing.depth,complexities.sp_lut_sharing.ot_gates_total,complexities.sp_lut_sharing.depth,complexities.total_nr_of_gates,complexities.total_depth,timings.total,timings.init,timings.circuitgen,timings.network,timings.baseots,timings.setup,timings.otextension,timings.garbling,timings.online,communication.total.sent,communication.total.received,communication.base_ots.sent,communication.base_ots.received,communication.setup.sent,communication.setup.received,communication.otextension.sent,communication.otextension.received,communication.garbling.sent,communication.garbling.received,communication.online.sent,communication.online.received,cos_dist_ver,cos_dist_sfe.1
85,9,lfw/Albert_Costa/Albert_Costa_0001.jpg,lfw/Peter_Medgyessy/Peter_Medgyessy_0001.jpg,False,False,0.988684249846788,0.9886842498,147.3988904953003,145.44826674461365,1.9506237506866453,"""/home/kamil/pffrocd/ABY/build/bin/cos_dist_float_scen_simd_64 -r 0 -a 192.168.5.112 -f /home/kamil/pffrocd/ABY/build/bin/embeddings.txt -o /home/kamil/pffrocd -s 80 -x 0""",6.01,3.24,6%,2:24.91,0,0,0,0,343436,0,0,138933,89785,736,0,0,0,0,0,0,4096,0,0,370.332,478.475,453.388,10.368,7.173,6.318,8.87,6.028,7.365,13.445,7.49,19.217,9.02,6.893,61.183,85468.1830000001,5971636,10918,5971636,5971636,5892966,1383450,0,0,0,24576,0,0,0,0,0,0,0,0,1,3163722,10918,142886.647,0.121,0.133,426.405,51.334,55922.12,55916.561,0.002,86964.526,62192430,62191406,10532,10532,60591273,60591273,60591273,60591273,0,0,1601157,1600133,0.9886842498,0.9886842498
86,0,lfw/Alberto_Fujimori/Alberto_Fujimori_0001.jpg,lfw/Alberto_Fujimori/Alberto_Fujimori_0002.jpg,False,True,0.6459851434731074,0.6459851435,146.1149661540985,144.16605734825134,1.948908805847168,"""/home/kamil/pffrocd/ABY/build/bin/cos_dist_float_scen_simd_64 -r 0 -a 192.168.5.112 -f /home/kamil/pffrocd/ABY/build/bin/embeddings.txt -o /home/kamil/pffrocd -s 80 -x 0""",6.12,3.02,6%,2:23.67,0,0,0,0,343628,0,0,138934,89449,791,0,0,0,0,0,0,4096,0,0,378.195,490.298,452.996,11.085,7.16,6.872,8.506,6.153,6.984,13.366,7.303,18.381,9.171,6.918,60.266,81934.119,5971636,10918,5971636,5971636,5892966,1383450,0,0,0,24576,0,0,0,0,0,0,0,0,1,3163722,10918,141496.564,0.121,0.136,488.107,115.587,58028.948,58022.484,0.003,83467.614,62192430,62191406,10532,10532,60591273,60591273,60591273,60591273,0,0,1601157,1600133,0.6459851435,0.6459851435
87,1,lfw/Alberto_Fujimori/Alberto_Fujimori_0001.jpg,lfw/Amanda_Coetzer/Amanda_Coetzer_0001.jpg,False,False,0.9738088125645016,0.9738088126,152.1899027824402,150.24935221672058,1.9405505657196045,"""/home/kamil/pffrocd/ABY/build/bin/cos_dist_float_scen_simd_64 -r 0 -a 192.168.5.112 -f /home/kamil/pffrocd/ABY/build/bin/embeddings.txt -o /home/kamil/pffrocd -s 80 -x 0""",6.15,3.02,6%,2:29.70,0,0,0,0,343708,0,0,138934,90252,451,0,0,0,0,0,0,4096,0,0,369.91,478.203,454.089,11.275,6.95,6.623,8.568,6.361,6.624,13.661,7.331,18.814,9.248,6.446,61.627,86456.3270000005,5971636,10918,5971636,5971636,5892966,1383450,0,0,0,24576,0,0,0,0,0,0,0,0,1,3163722,10918,147626.389,0.064,0.078,413.954,85.893,59672.261,59659.661,0.003,87954.125,62192439,62191406,10523,10532,60591282,60591273,60591264,60591273,0,0,1601157,1600133,0.9738088126,0.9738088126
88,0,lfw/Alberto_Ruiz_Gallardon/Alberto_Ruiz_Gallardon_0001.jpg,lfw/Alberto_Ruiz_Gallardon/Alberto_Ruiz_Gallardon_0002.jpg,False,True,0.5997199992537668,0.5997199993,150.25724506378174,148.33320951461792,1.9240355491638184,"""/home/kamil/pffrocd/ABY/build/bin/cos_dist_float_scen_simd_64 -r 0 -a 192.168.5.112 -f /home/kamil/pffrocd/ABY/build/bin/embeddings.txt -o /home/kamil/pffrocd -s 80 -x 0""",6.29,3.03,6%,2:27.68,0,0,0,0,343420,0,1,138933,90490,406,0,0,0,0,0,0,4096,0,0,375.186,478.384,454.914,11.611,7.549,6.292,8.931,7.104,6.304,12.848,7.242,17.254,9.318,6.5,61.34,82397.7560000005,5971636,10918,5971636,5971636,5892966,1383450,0,0,0,24576,0,0,0,0,0,0,0,0,1,3163722,10918,145631.695,0.111,0.126,462.644,37.038,61727.346,61720.368,0.003,83904.346,62192430,62191406,10532,10523,60591273,60591273,60591264,60591273,0,0,1601157,1600133,0.5997199993,0.5997199993
89,1,lfw/Alberto_Ruiz_Gallardon/Alberto_Ruiz_Gallardon_0001.jpg,lfw/Stephen_Covey/Stephen_Covey_0001.jpg,False,False,0.8117912611005589,0.8117912611,148.32575464248657,146.3866786956787,1.939075946807861,"""/home/kamil/pffrocd/ABY/build/bin/cos_dist_float_scen_simd_64 -r 0 -a 192.168.5.112 -f /home/kamil/pffrocd/ABY/build/bin/embeddings.txt -o /home/kamil/pffrocd -s 80 -x 0""",6.3,3.05,6%,2:25.84,0,0,0,0,343476,0,0,138930,90143,1238,0,0,0,0,0,0,4096,0,0,372.087,479.323,451.599,10.231,7.206,6.526,8.565,6.164,6.629,13.433,7.415,19.033,10.09,6.547,61.742,83548.6799999998,5971636,10918,5971636,5971636,5892966,1383450,0,0,0,24576,0,0,0,0,0,0,0,0,1,3163722,10918,143797.434,0.121,0.137,439.168,37.57,58743.769,58736.303,0.003,85053.663,62192430,62191406,10532,10532,60591273,60591273,60591264,60591273,0,0,1601157,1600133,0.8117912611,0.8117912611
90,0,lfw/Albrecht_Mentz/Albrecht_Mentz_0001.jpg,lfw/Albrecht_Mentz/Albrecht_Mentz_0002.jpg,False,True,0.9034753947043004,0.9034753947,146.97213649749756,145.00421023368835,1.967926263809204,"""/home/kamil/pffrocd/ABY/build/bin/cos_dist_float_scen_simd_64 -r 0 -a 192.168.5.112 -f /home/kamil/pffrocd/ABY/build/bin/embeddings.txt -o /home/kamil/pffrocd -s 80 -x 0""",6.17,2.99,6%,2:24.48,0,0,0,0,343312,0,0,138933,90017,1290,0,0,0,0,0,0,4096,0,0,370.041,475.155,453.165,11.305,7.377,7.448,8.517,6.508,7.689,13.765,7.597,19.304,9.503,6.579,61.794,84526.2770000005,5971636,10918,5971636,5971636,5892966,1383450,0,0,0,24576,0,0,0,0,0,0,0,0,1,3163722,10918,142340.016,0.108,0.107,532.161,58.42,56300.513,56293.652,0.004,86039.501,62192430,62191406,10532,10532,60591273,60591273,60591264,60591273,0,0,1601157,1600133,0.9034753947,0.9034753947
91,1,lfw/Albrecht_Mentz/Albrecht_Mentz_0001.jpg,lfw/Michael_Bouchard/Michael_Bouchard_0001.jpg,False,False,0.9214625063961872,0.9214625064,135.95596742630005,134.01788902282715,1.9380784034729004,"""/home/kamil/pffrocd/ABY/build/bin/cos_dist_float_scen_simd_64 -r 0 -a 192.168.5.112 -f /home/kamil/pffrocd/ABY/build/bin/embeddings.txt -o /home/kamil/pffrocd -s 80 -x 0""",6.11,3.26,7%,2:13.41,0,0,0,0,343308,0,0,138936,90715,556,0,0,0,0,0,0,4096,0,0,370.061,483.849,455.269,10.594,7.141,6.48,8.685,6.214,6.808,13.334,7.615,19.895,9.196,6.518,60.789,80399.3209999995,5971636,10918,5971636,5971636,5892966,1383450,0,0,0,24576,0,0,0,0,0,0,0,0,1,3163722,10918,131306.291,0.118,0.137,480.135,48.463,49396.078,49388.853,0.001,81910.21,62192430,62191406,10532,10532,60591273,60591273,60591264,60591273,0,0,1601157,1600133,0.9214625064,0.9214625064
92,0,lfw/Aldo_Paredes/Aldo_Paredes_0001.jpg,lfw/Aldo_Paredes/Aldo_Paredes_0002.jpg,False,True,0.6134145364602757,0.6134145365,118.13801097869872,116.20156931877136,1.936441659927368,"""/home/kamil/pffrocd/ABY/build/bin/cos_dist_float_scen_simd_64 -r 0 -a 192.168.5.112 -f /home/kamil/pffrocd/ABY/build/bin/embeddings.txt -o /home/kamil/pffrocd -s 80 -x 0""",6.28,3.31,8%,1:55.69,0,0,0,0,343424,0,0,138937,92411,1127,0,0,0,0,0,0,4096,0,0,382.902,491.196,471.794,12.013,7.278,7.74,8.903,6.273,6.891,13.423,7.553,19.813,9.277,7.174,65.208,66447.5629999997,5971636,10918,5971636,5971636,5892966,1383450,0,0,0,24576,0,0,0,0,0,0,0,0,1,3163722,10918,113673.289,0.121,0.137,390.825,36.888,45675.244,45667.548,0.003,67998.042,62192430,62191406,10532,10531,60591273,60591273,60591264,60591273,0,0,1601157,1600133,0.6134145365,0.6134145365
93,1,lfw/Aldo_Paredes/Aldo_Paredes_0001.jpg,lfw/Lindsey_Graham/Lindsey_Graham_0002.jpg,False,False,0.7936171739580046,0.793617174,115.04418587684631,113.10553741455078,1.938648462295532,"""/home/kamil/pffrocd/ABY/build/bin/cos_dist_float_scen_simd_64 -r 0 -a 192.168.5.112 -f /home/kamil/pffrocd/ABY/build/bin/embeddings.txt -o /home/kamil/pffrocd -s 80 -x 0""",6.38,3.15,8%,1:52.56,0,0,0,0,343632,0,0,138935,91164,850,0,0,0,0,0,0,4096,0,0,380.223,485.801,460.548,10.634,7.193,6.442,9.061,6.318,7.603,13.158,7.257,19.661,9.476,6.696,63.343,65841.5999999998,5971636,10918,5971636,5971636,5892966,1383450,0,0,0,24576,0,0,0,0,0,0,0,0,1,3163722,10918,110499.946,0.104,0.125,466.892,30.027,43133.17,43127.856,0.002,67366.774,62192430,62191406,10532,10532,60591273,60591273,60591273,60591273,0,0,1601157,1600133,0.793617174,0.793617174
94,0,lfw/Alec_Baldwin/Alec_Baldwin_0001.jpg,lfw/Alec_Baldwin/Alec_Baldwin_0002.jpg,False,True,0.6072893508514319,0.6072893509,121.47516655921936,119.5420105457306,1.9331560134887693,"""/home/kamil/pffrocd/ABY/build/bin/cos_dist_float_scen_simd_64 -r 0 -a 192.168.5.112 -f /home/kamil/pffrocd/ABY/build/bin/embeddings.txt -o /home/kamil/pffrocd -s 80 -x 0""",6.43,3.2,8%,1:59.04,0,0,0,0,343620,0,0,138935,91899,1351,0,0,0,0,0,0,4096,0,0,380.148,483.058,482.517,10.285,7.077,6.587,8.591,6.192,6.712,13.137,7.53,18.657,8.804,6.633,61.953,68942.767,5971636,10918,5971636,5971636,5892966,1383450,0,0,0,24576,0,0,0,0,0,0,0,0,1,3163722,10918,117077.657,0.108,0.111,367.882,27.871,46581.054,46574.781,0.003,70496.602,62192430,62191406,10532,10532,60591273,60591273,60591273,60591273,0,0,1601157,1600133,0.6072893509,0.6072893509
95,1,lfw/Alec_Baldwin/Alec_Baldwin_0001.jpg,lfw/Alec_Baldwin/Alec_Baldwin_0003.jpg,False,True,0.6390370599853457,0.63903706,119.83765983581544,117.90335512161256,1.9343047142028809,"""/home/kamil/pffrocd/ABY/build/bin/cos_dist_float_scen_simd_64 -r 0 -a 192.168.5.112 -f /home/kamil/pffrocd/ABY/build/bin/embeddings.txt -o /home/kamil/pffrocd -s 80 -x 0""",6.56,3.0,8%,1:57.41,0,0,0,0,343480,0,0,138933,91711,1832,0,0,0,0,0,0,4096,0,0,375.187,480.229,459.543,10.235,6.985,5.994,8.296,6.305,8.007,13.133,7.568,19.008,9.267,7.072,61.96,70020.4880000001,5971636,10918,5971636,5971636,5892966,1383450,0,0,0,24576,0,0,0,0,0,0,0,0,1,3163722,10918,115391.74,0.076,0.084,447.968,30.303,43860.682,43854.338,0.002,71531.056,62192430,62191406,10532,10532,60591273,60591273,60591264,60591273,0,0,1601157,1600133,0.63903706,0.63903706
96,2,lfw/Alec_Baldwin/Alec_Baldwin_0001.jpg,lfw/Alec_Baldwin/Alec_Baldwin_0004.jpg,True,True,0.5425187253105466,0.5425187253,119.24753212928772,117.29943537712096,1.948096752166748,"""/home/kamil/pffrocd/ABY/build/bin/cos_dist_float_scen_simd_64 -r 0 -a 192.168.5.112 -f /home/kamil/pffrocd/ABY/build/bin/embeddings.txt -o /home/kamil/pffrocd -s 80 -x 0""",6.23,3.15,8%,1:56.82,0,0,0,0,343408,0,2,138932,91203,758,0,0,0,0,0,0,4096,0,0,384.682,492.55,466.341,10.805,7.196,7.001,8.128,6.451,6.697,14.093,7.328,19.074,9.116,6.735,62.212,68006.0610000002,5971636,10918,5971636,5971636,5892966,1383450,0,0,0,24576,0,0,0,0,0,0,0,0,1,3163722,10918,114776.364,0.067,0.075,466.827,48.057,45228.682,45220.685,0.003,69547.679,62192439,62191406,10523,10531,60591282,60591273,60591264,60591273,0,0,1601157,1600133,0.5425187253,0.5425187253
97,3,lfw/Alec_Baldwin/Alec_Baldwin_0001.jpg,lfw/Jim_Fassel/Jim_Fassel_0001.jpg,False,False,0.8127770252404489,0.8127770252,113.24299216270448,111.30177736282349,1.9412147998809812,"""/home/kamil/pffrocd/ABY/build/bin/cos_dist_float_scen_simd_64 -r 0 -a 192.168.5.112 -f /home/kamil/pffrocd/ABY/build/bin/embeddings.txt -o /home/kamil/pffrocd -s 80 -x 0""",6.33,3.14,8%,1:50.71,0,0,0,0,343480,0,0,138934,91272,658,0,0,0,0,0,0,4096,0,0,380.557,486.912,459.257,10.814,7.146,7.285,8.807,6.369,7.347,14.37,7.585,19.29,9.662,6.771,64.119,63390.9590000003,5971636,10918,5971636,5971636,5892966,1383450,0,0,0,24576,0,0,0,0,0,0,0,0,1,3163722,10918,108567.509,0.105,0.109,560.323,45.223,43639.11,43631.195,0.004,64928.396,62192430,62191406,10532,10532,60591273,60591273,60591264,60591273,0,0,1601157,1600133,0.8127770252,0.8127770252
98,4,lfw/Alec_Baldwin/Alec_Baldwin_0001.jpg,lfw/Eglis_Yaima_Cruz/Eglis_Yaima_Cruz_0001.jpg,False,False,0.951460496407296,0.9514604964,111.09136414527892,109.14875960350037,1.9426045417785645,"""/home/kamil/pffrocd/ABY/build/bin/cos_dist_float_scen_simd_64 -r 0 -a 192.168.5.112 -f /home/kamil/pffrocd/ABY/build/bin/embeddings.txt -o /home/kamil/pffrocd -s 80 -x 0""",6.51,3.33,9%,1:48.60,0,0,0,0,343436,0,0,138931,91949,1075,0,0,0,0,0,0,4096,0,0,383.251,489.669,462.135,10.919,7.271,6.602,8.807,6.377,7.191,14.021,7.32,19.852,9.698,6.589,63.66,63224.2519999996,5971636,10918,5971636,5971636,5892966,1383450,0,0,0,24576,0,0,0,0,0,0,0,0,1,3163722,10918,106540.481,0.086,0.082,478.318,33.296,41780.639,41772.056,0.003,64759.839,62192430,62191406,10532,10532,60591273,60591273,60591273,60591273,0,0,1601157,1600133,0.9514604964,0.9514604964
99,5,lfw/Alec_Baldwin/Alec_Baldwin_0001.jpg,lfw/Bernard_Ebbers/Bernard_Ebbers_0001.jpg,False,False,1.0220266968743037,1.0220266969,117.67173480987547,115.7220687866211,1.9496660232543943,"""/home/kamil/pffrocd/ABY/build/bin/cos_dist_float_scen_simd_64 -r 0 -a 192.168.5.112 -f /home/kamil/pffrocd/ABY/build/bin/embeddings.txt -o /home/kamil/pffrocd -s 80 -x 0""",6.24,3.14,8%,1:55.11,0,0,0,0,343784,0,0,138935,90113,888,0,0,0,0,0,0,4096,0,0,374.261,482.854,460.256,10.546,7.025,6.336,8.856,6.123,6.276,13.807,7.528,18.324,9.322,6.357,61.417,68924.7049999997,5971636,10918,5971636,5971636,5892966,1383450,0,0,0,24576,0,0,0,0,0,0,0,0,1,3163722,10918,113028.68,0.074,0.107,486.838,37.183,42591.415,42583.979,0.001,70437.26,62192430,62191406,10532,10532,60591273,60591273,60591264,60591273,0,0,1601157,1600133,1.0220266969,1.0220266969
100,0,lfw/Alejandro_Atchugarry/Alejandro_Atchugarry_0001.jpg,lfw/Alejandro_Atchugarry/Alejandro_Atchugarry_0002.jpg,True,True,0.403424464826873,0.4034244648,124.00408148765564,122.06899952888487,1.935081958770752,"""/home/kamil/pffrocd/ABY/build/bin/cos_dist_float_scen_simd_64 -r 0 -a 192.168.5.112 -f /home/kamil/pffrocd/ABY/build/bin/embeddings.txt -o /home/kamil/pffrocd -s 80 -x 0""",6.56,3.17,8%,2:01.58,0,0,0,0,343416,0,0,138935,92077,761,0,0,0,0,0,0,4096,0,0,373.321,482.808,458.078,10.934,6.907,6.135,9.586,6.154,7.327,12.998,7.344,18.754,9.356,6.524,62.841,74808.818,5971636,10918,5971636,5971636,5892966,1383450,0,0,0,24576,0,0,0,0,0,0,0,0,1,3163722,10918,119504.122,0.069,0.078,467.229,36.088,43183.68,43176.04,0.003,76320.439,62192430,62191406,10532,10531,60591273,60591273,60591264,60591273,0,0,1601157,1600133,0.4034244648,0.4034244648
101,1,lfw/Alejandro_Atchugarry/Alejandro_Atchugarry_0001.jpg,lfw/Brandon_Larson/Brandon_Larson_0001.jpg,False,False,1.0859296312856066,1.0859296313,112.4167206287384,110.48325419425964,1.93346643447876,"""/home/kamil/pffrocd/ABY/build/bin/cos_dist_float_scen_simd_64 -r 0 -a 192.168.5.112 -f /home/kamil/pffrocd/ABY/build/bin/embeddings.txt -o /home/kamil/pffrocd -s 80 -x 0""",6.39,3.23,8%,1:49.99,0,0,0,0,343784,0,0,138938,91877,648,0,0,0,0,0,0,4096,0,0,382.584,493.612,468.087,10.983,7.085,6.285,8.788,6.476,7.045,14.633,7.479,19.631,9.526,6.704,64.401,63247.8029999998,5971636,10918,5971636,5971636,5892966,1383450,0,0,0,24576,0,0,0,0,0,0,0,0,1,3163722,10918,107880.58,0.109,0.137,491.479,31.708,43077.823,43070.608,0.004,64802.754,62192430,62191406,10532,10532,60591273,60591273,60591264,60591273,0,0,1601157,1600133,1.0859296313,1.0859296313
102,0,lfw/Alejandro_Avila/Alejandro_Avila_0001.jpg,lfw/Alejandro_Avila/Alejandro_Avila_0002.jpg,True,True,0.4761065466091831,0.4761065466,118.4702124595642,116.52775073051453,1.9424617290496824,"""/home/kamil/pffrocd/ABY/build/bin/cos_dist_float_scen_simd_64 -r 0 -a 192.168.5.112 -f /home/kamil/pffrocd/ABY/build/bin/embeddings.txt -o /home/kamil/pffrocd -s 80 -x 0""",6.51,3.0,8%,1:55.84,0,0,0,0,343424,0,0,138932,91488,542,0,0,0,0,0,0,4096,0,0,377.358,483.073,462.014,10.26,7.055,6.404,9.024,6.354,8.272,13.315,7.709,20.469,9.332,7.511,63.319,70120.1880000003,5971636,10918,5971636,5971636,5892966,1383450,0,0,0,24576,0,0,0,0,0,0,0,0,1,3163722,10918,113731.865,0.079,0.094,527.391,29.24,42089.093,42082.725,0.004,71642.77,62192430,62191406,10532,10532,60591273,60591273,60591273,60591273,0,0,1601157,1600133,0.4761065466,0.4761065466
103,1,lfw/Alejandro_Avila/Alejandro_Avila_0001.jpg,lfw/Alejandro_Avila/Alejandro_Avila_0003.jpg,False,True,0.7975861692056805,0.7975861692,116.42632555961607,114.48117208480836,1.9451534748077397,"""/home/kamil/pffrocd/ABY/build/bin/cos_dist_float_scen_simd_64 -r 0 -a 192.168.5.112 -f /home/kamil/pffrocd/ABY/build/bin/embeddings.txt -o /home/kamil/pffrocd -s 80 -x 0""",6.45,3.23,8%,1:54.05,0,0,0,0,343616,0,1,138937,91589,1031,0,0,0,0,0,0,4096,0,0,376.98,482.981,457.961,10.631,7.171,6.492,8.521,6.142,6.672,13.71,7.632,20.586,9.314,6.517,61.767,66997.9750000001,5971636,10918,5971636,5971636,5892966,1383450,0,0,0,24576,0,0,0,0,0,0,0,0,1,3163722,10918,111906.769,0.061,0.082,457.902,138.598,43377.556,43369.265,0.001,68529.211,62192430,62191406,10532,10532,60591273,60591273,60591264,60591264,0,0,1601157,1600133,0.7975861692,0.7975861692
104,2,lfw/Alejandro_Avila/Alejandro_Avila_0001.jpg,lfw/Johan_Bruyneel/Johan_Bruyneel_0001.jpg,False,False,1.0929331674294327,1.0929331674,123.32872176170348,121.37202310562134,1.956698656082153,"""/home/kamil/pffrocd/ABY/build/bin/cos_dist_float_scen_simd_64 -r 0 -a 192.168.5.112 -f /home/kamil/pffrocd/ABY/build/bin/embeddings.txt -o /home/kamil/pffrocd -s 80 -x 0""",6.46,3.09,7%,2:00.72,0,0,0,0,343612,0,0,138936,92009,664,0,0,0,0,0,0,4096,0,0,377.592,484.889,460.55,10.7,7.36,6.433,8.251,6.223,7.288,14.377,7.987,19.303,8.836,6.634,62.126,71832.2349999998,5971636,10918,5971636,5971636,5892966,1383450,0,0,0,24576,0,0,0,0,0,0,0,0,1,3163722,10918,118685.288,0.037,0.048,455.29,44.326,45331.495,45323.934,0.003,73353.79,62192430,62191406,10532,10532,60591273,60591273,60591264,60591273,0,0,1601157,1600133,1.0929331674,1.0929331674
105,3,lfw/Alejandro_Avila/Alejandro_Avila_0001.jpg,lfw/Bud_Selig/Bud_Selig_0004.jpg,False,False,0.9290244087854248,0.9290244088,121.96513032913208,120.0326976776123,1.9324326515197756,"""/home/kamil/pffrocd/ABY/build/bin/cos_dist_float_scen_simd_64 -r 0 -a 192.168.5.112 -f /home/kamil/pffrocd/ABY/build/bin/embeddings.txt -o /home/kamil/pffrocd -s 80 -x 0""",6.41,3.09,7%,1:59.39,0,0,0,0,343632,0,0,138935,91865,634,0,0,0,0,0,0,4096,0,0,375.154,488.03,462.818,10.625,7.324,6.177,8.582,6.27,7.188,13.286,7.277,20.139,9.258,6.459,63.215,75140.6329999998,5971636,10918,5971636,5971636,5892966,1383450,0,0,0,24576,0,0,0,0,0,0,0,0,1,3163722,10918,117330.447,0.122,0.113,452.845,32.241,40664.903,40659.262,0.002,76665.541,62192439,62191406,10523,10532,60591282,60591273,60591273,60591273,0,0,1601157,1600133,0.9290244088,0.9290244088
106,0,lfw/Alejandro_Toledo/Alejandro_Toledo_0001.jpg,lfw/Alejandro_Toledo/Alejandro_Toledo_0002.jpg,False,True,0.623877820080073,0.6238778201,123.5194661617279,121.58482217788696,1.9346439838409424,"""/home/kamil/pffrocd/ABY/build/bin/cos_dist_float_scen_simd_64 -r 0 -a 192.168.5.112 -f /home/kamil/pffrocd/ABY/build/bin/embeddings.txt -o /home/kamil/pffrocd -s 80 -x 0""",6.33,3.06,7%,2:01.15,0,0,0,0,343428,0,0,138932,89667,672,0,0,0,0,0,0,4096,0,0,374.71,479.477,455.882,11.083,6.939,6.608,7.929,6.263,7.1,13.182,7.298,18.124,8.973,6.801,61.157,69543.2439999999,5971636,10918,5971636,5971636,5892966,1383450,0,0,0,24576,0,0,0,0,0,0,0,0,1,3163722,10918,119057.315,0.1,0.087,463.089,51.319,48007.358,47998.105,0.004,71049.953,62192430,62191406,10532,10532,60591273,60591273,60591264,60591273,0,0,1601157,1600133,0.6238778201,0.6238778201
107,1,lfw/Alejandro_Toledo/Alejandro_Toledo_0001.jpg,lfw/Alejandro_Toledo/Alejandro_Toledo_0003.jpg,False,True,0.7353651384672546,0.7353651385,135.22915887832642,133.29837465286255,1.9307842254638672,"""/home/kamil/pffrocd/ABY/build/bin/cos_dist_float_scen_simd_64 -r 0 -a 192.168.5.112 -f /home/kamil/pffrocd/ABY/build/bin/embeddings.txt -o /home/kamil/pffrocd -s 80 -x 0""",6.06,3.03,6%,2:12.70,0,0,0,0,342332,0,0,138614,88316,1337,0,0,0,0,0,0,4096,0,0,374.267,482.821,461.808,10.633,6.975,6.136,8.917,6.321,7.933,14.321,7.474,18.252,8.778,6.604,62.586,76858.8259999999,5971636,10918,5971636,5971636,5892966,1383450,0,0,0,24576,0,0,0,0,0,0,0,0,1,3163722,10918,130670.887,0.039,0.039,468.453,38.692,52297.493,52290.637,0.003,78373.391,62192430,62191406,10532,10532,60591273,60591273,60591273,60591273,0,0,1601157,1600133,0.7353651385,0.7353651385
108,2,lfw/Alejandro_Toledo/Alejandro_Toledo_0001.jpg,lfw/Alejandro_Toledo/Alejandro_Toledo_0004.jpg,True,True,0.3879917977362948,0.3879917977,127.78882384300232,125.84902858734132,1.9397952556610107,"""/home/kamil/pffrocd/ABY/build/bin/cos_dist_float_scen_simd_64 -r 0 -a 192.168.5.112 -f /home/kamil/pffrocd/ABY/build/bin/embeddings.txt -o /home/kamil/pffrocd -s 80 -x 0""",6.5,2.8,7%,2:05.18,0,0,0,0,343432,0,2,138932,89250,1000,0,0,0,0,0,0,4096,0,0,377.332,486.095,460.591,10.971,7.572,6.45,8.734,6.184,7.002,14.122,7.602,20.353,9.436,6.944,61.641,67418.502,5971636,10918,5971636,5971636,5892966,1383450,0,0,0,24576,0,0,0,0,0,0,0,0,1,3163722,10918,123068.363,0.106,0.145,516.8,36.832,54127.898,54120.923,0.004,68940.463,62192430,62191406,10532,10532,60591273,60591273,60591264,60591273,0,0,1601157,1600133,0.3879917977,0.3879917977
109,3,lfw/Alejandro_Toledo/Alejandro_Toledo_0001.jpg,lfw/Alejandro_Toledo/Alejandro_Toledo_0005.jpg,False,True,0.6059536351555437,0.6059536352,125.1134638786316,123.18037128448486,1.9330925941467283,"""/home/kamil/pffrocd/ABY/build/bin/cos_dist_float_scen_simd_64 -r 0 -a 192.168.5.112 -f /home/kamil/pffrocd/ABY/build/bin/embeddings.txt -o /home/kamil/pffrocd -s 80 -x 0""",6.22,3.06,7%,2:02.62,0,0,0,0,343476,0,1,138934,91267,902,0,0,0,0,0,0,4096,0,0,375.041,481.292,462.734,10.967,7.014,6.717,8.991,6.066,6.695,13.94,7.727,20.438,9.403,6.52,62.72,70164.439,5971636,10918,5971636,5971636,5892966,1383450,0,0,0,24576,0,0,0,0,0,0,0,0,1,3163722,10918,120335.622,0.104,0.129,600.199,95.057,48648.984,48635.003,0.003,71686.634,62192430,62191397,10532,10541,60591273,60591264,60591264,60591264,0,0,1601157,1600133,0.6059536352,0.6059536352
