,Unnamed: 0,ref_img,other_img,result,expected_result,cos_dist_np,cos_dist_sfe,total_time,sfe_time,extraction_time,Command being timed,User time (seconds),System time (seconds),Percent of CPU this job got,Elapsed (wall clock) time (h:mm:ss or m:ss),Average shared text size (kbytes),Average unshared data size (kbytes),Average stack size (kbytes),Average total size (kbytes),Maximum resident set size (kbytes),Average resident set size (kbytes),Major (requiring I/O) page faults,Minor (reclaiming a frame) page faults,Voluntary context switches,Involuntary context switches,Swaps,File system inputs,File system outputs,Socket messages sent,Socket messages received,Signals delivered,Page size (bytes),Exit status,energy_used,online_time.bool.local_gates,online_time.bool.interactive_gates,online_time.bool.layer_finish,online_time.yao.local_gates,online_time.yao.interactive_gates,online_time.yao.layer_finish,online_time.yao_rev.local_gates,online_time.yao_rev.interactive_gates,online_time.yao_rev.layer_finish,online_time.arith.local_gates,online_time.arith.interactive_gates,online_time.arith.layer_finish,online_time.splut.local_gates,online_time.splut.interactive_gates,online_time.splut.layer_finish,online_time.communication,complexities.boolean_sharing.ands,complexities.boolean_sharing.depth,complexities.total_vec_and,complexities.total_non_vec_and,complexities.xor_vals,complexities.gates,complexities.comb_gates,complexities.combstruct_gates,complexities.perm_gates,complexities.subset_gates,complexities.split_gates,complexities.yao.ands,complexities.yao.depth,complexities.reverse_yao.ands,complexities.reverse_yao.depth,complexities.arithmetic_sharing.muls,complexities.arithmetic_sharing.depth,complexities.sp_lut_sharing.ot_gates_total,complexities.sp_lut_sharing.depth,complexities.total_nr_of_gates,complexities.total_depth,timings.total,timings.init,timings.circuitgen,timings.network,timings.baseots,timings.setup,timings.otextension,timings.garbling,timings.online,communication.total.sent,communication.total.received,communication.base_ots.sent,communication.base_ots.received,communication.setup.sent,communication.setup.received,communication.otextension.sent,communication.otextension.received,communication.garbling.sent,communication.garbling.received,communication.online.sent,communication.online.received,cos_dist_ver,cos_dist_sfe.1
141,4,lfw/Elizabeth_Dole/Elizabeth_Dole_0001.jpg,lfw/Roberto_Tovar/Roberto_Tovar_0001.jpg,False,False,0.9180462583899498,0.918046236,8.374730110168457,6.428450107574463,1.946280002593994,"""/home/kamil/pffrocd/ABY/build/bin/cos_dist_float_scen_simd_32 -r 0 -a 192.168.5.112 -f /home/kamil/pffrocd/ABY/build/bin/embeddings.txt -o /home/kamil/pffrocd -s 80 -x 0""",1.72,0.3,33%,0:05.97,0,0,0,0,157988,0,0,64464,58432,18,0,0,0,0,0,0,4096.0,0.0,0.0,39.981,43.306,34.038,1.176,0.896,0.596,0.938,0.78,0.472,1.161,0.889,1.136,1.032,0.89,5.75,3077.1029999999,1878982,8080,1878982,1878982,1740116,596354,0,0,0,12288,0,0,0,0,0,0,0,0,1.0,1339400.0,8080.0,5260.256,0.108,0.146,14.256,26.447,2045.49,2042.89,0.004,3214.764,19986910,19986398,10532,10523,19437193,19443794,19437193,19437193,0,0.0,549717.0,542604.0,0.918046236,0.918046236
142,5,lfw/Elizabeth_Dole/Elizabeth_Dole_0001.jpg,lfw/Raag_Singhal/Raag_Singhal_0001.jpg,False,False,1.1263198852539062,1.1263198853,8.386725425720215,6.455646276473999,1.931079149246216,"""/home/kamil/pffrocd/ABY/build/bin/cos_dist_float_scen_simd_32 -r 0 -a 192.168.5.112 -f /home/kamil/pffrocd/ABY/build/bin/embeddings.txt -o /home/kamil/pffrocd -s 80 -x 0""",1.76,0.31,34%,0:05.97,0,0,0,0,157712,0,0,64452,57080,11,0,0,0,0,0,0,4096.0,0.0,0.0,41.915,44.608,35.779,1.434,1.103,0.644,1.125,1.065,0.577,1.372,1.13,1.492,1.188,0.984,7.511,3063.548,1878982,8080,1878982,1878982,1740116,596354,0,0,0,12288,0,0,0,0,0,0,0,0,1.0,1339400.0,8080.0,5264.411,0.114,0.134,27.189,23.107,2053.357,2050.725,0.004,3211.052,19986910,19986398,10532,10523,19437193,19443794,19437193,19443794,0,0.0,549717.0,542604.0,1.1263198853,1.1263198853
143,0,lfw/Elizabeth_Hurley/Elizabeth_Hurley_0001.jpg,lfw/Elizabeth_Hurley/Elizabeth_Hurley_0002.jpg,True,True,0.4850046634674072,0.4850047231,8.517566204071045,6.595655202865601,1.9219110012054443,"""/home/kamil/pffrocd/ABY/build/bin/cos_dist_float_scen_simd_32 -r 0 -a 192.168.5.112 -f /home/kamil/pffrocd/ABY/build/bin/embeddings.txt -o /home/kamil/pffrocd -s 80 -x 0""",1.86,0.4,36%,0:06.16,0,0,0,0,157952,0,0,64454,58237,938,0,0,0,0,0,0,4096.0,0.0,0.0,57.162,59.586,46.574,1.915,1.364,0.846,1.524,1.297,0.787,1.814,1.465,1.902,1.537,1.472,10.323,3183.942,1878982,8080,1878982,1878982,1740116,596354,0,0,0,12288,0,0,0,0,0,0,0,0,1.0,1339400.0,8080.0,5463.011,0.107,0.128,21.644,18.168,2082.837,2080.416,0.003,3380.172,19986919,19986398,10523,10532,19437202,19443794,19437193,19443794,0,0.0,549717.0,542604.0,0.4850047231,0.4850047231
144,1,lfw/Elizabeth_Hurley/Elizabeth_Hurley_0001.jpg,lfw/Elizabeth_Hurley/Elizabeth_Hurley_0003.jpg,False,True,0.6560106873512268,0.6560106277,8.475182294845581,6.545501232147217,1.9296810626983645,"""/home/kamil/pffrocd/ABY/build/bin/cos_dist_float_scen_simd_32 -r 0 -a 192.168.5.112 -f /home/kamil/pffrocd/ABY/build/bin/embeddings.txt -o /home/kamil/pffrocd -s 80 -x 0""",1.64,0.4,33%,0:06.06,0,0,0,0,157708,0,1,64456,57422,325,0,0,0,0,0,0,4096.0,0.0,0.0,45.126,45.067,34.675,1.363,1.1,0.565,1.033,0.956,0.511,1.302,1.052,1.186,1.169,1.009,6.598,3086.5840000001,1878982,8080,1878982,1878982,1740116,596354,0,0,0,12288,0,0,0,0,0,0,0,0,1.0,1339400.0,8080.0,5339.385,0.107,0.14,43.882,19.995,2105.21,2102.566,0.004,3234.173,19986919,19986398,10523,10523,19437202,19443794,19437193,19443794,0,0.0,549717.0,542604.0,0.6560106277,0.6560106277
145,2,lfw/Elizabeth_Hurley/Elizabeth_Hurley_0001.jpg,lfw/Elizabeth_Hurley/Elizabeth_Hurley_0004.jpg,False,True,0.7633523792028427,0.7633523941,8.359017372131348,6.43432879447937,1.924688577651977,"""/home/kamil/pffrocd/ABY/build/bin/cos_dist_float_scen_simd_32 -r 0 -a 192.168.5.112 -f /home/kamil/pffrocd/ABY/build/bin/embeddings.txt -o /home/kamil/pffrocd -s 80 -x 0""",1.77,0.35,35%,0:05.99,0,0,0,0,157880,0,0,64458,57467,5,0,0,0,0,0,0,4096.0,0.0,0.0,47.562,47.189,36.961,1.53,1.186,0.698,1.147,1.04,0.547,1.375,1.141,1.55,1.275,1.035,7.567,3106.34,1878982,8080,1878982,1878982,1740116,596354,0,0,0,12288,0,0,0,0,0,0,0,0,1.0,1339400.0,8080.0,5295.88,0.109,0.127,10.605,21.916,2031.933,2029.366,0.004,3263.947,19986910,19986398,10532,10532,19437193,19443794,19437193,19437193,0,0.0,549717.0,542604.0,0.7633523941,0.7633523941
146,3,lfw/Elizabeth_Hurley/Elizabeth_Hurley_0001.jpg,lfw/Elizabeth_Hurley/Elizabeth_Hurley_0005.jpg,False,True,0.6744108498096466,0.6744107008,8.566896915435791,6.636772632598877,1.930124282836914,"""/home/kamil/pffrocd/ABY/build/bin/cos_dist_float_scen_simd_32 -r 0 -a 192.168.5.112 -f /home/kamil/pffrocd/ABY/build/bin/embeddings.txt -o /home/kamil/pffrocd -s 80 -x 0""",1.77,0.47,36%,0:06.20,0,0,0,0,157764,0,0,64460,57315,1100,0,0,0,0,0,0,4096.0,0.0,0.0,57.167,60.152,46.13,1.878,1.425,0.907,1.617,1.246,0.952,1.836,1.5,2.129,1.636,1.32,10.886,3228.317,1878982,8080,1878982,1878982,1740116,596354,0,0,0,12288,0,0,0,0,0,0,0,0,1.0,1339400.0,8080.0,5508.534,0.112,0.135,9.753,19.424,2082.651,2080.202,0.004,3425.882,19986910,19986398,10532,10523,19437193,19443794,19437193,19443794,0,0.0,549717.0,542604.0,0.6744107008,0.6744107008
147,4,lfw/Elizabeth_Hurley/Elizabeth_Hurley_0001.jpg,lfw/James_Becker/James_Becker_0001.jpg,False,False,0.8874505013227463,0.8874504566,8.780181884765625,6.849117755889893,1.9310641288757324,"""/home/kamil/pffrocd/ABY/build/bin/cos_dist_float_scen_simd_32 -r 0 -a 192.168.5.112 -f /home/kamil/pffrocd/ABY/build/bin/embeddings.txt -o /home/kamil/pffrocd -s 80 -x 0""",1.72,0.4,33%,0:06.41,0,0,0,0,157928,0,0,64456,57572,19,0,0,0,0,0,0,4096.0,0.0,0.0,44.011,47.771,38.373,1.55,1.391,0.74,1.223,1.073,0.701,1.544,1.214,1.514,1.347,1.112,8.748,3057.136,1878982,8080,1878982,1878982,1740116,596354,0,0,0,12288,0,0,0,0,0,0,0,0,1.0,1339400.0,8080.0,5296.282,0.108,0.131,435.977,20.518,2081.524,2079.094,0.005,3214.756,19986910,19986398,10532,10532,19437193,19443794,19437193,19443794,0,0.0,549717.0,542604.0,0.8874504566,0.8874504566
148,5,lfw/Elizabeth_Hurley/Elizabeth_Hurley_0001.jpg,lfw/Thomas_Cloyd/Thomas_Cloyd_0001.jpg,False,False,0.8960750624537468,0.8960750699,8.38413953781128,6.458826303482056,1.925313234329224,"""/home/kamil/pffrocd/ABY/build/bin/cos_dist_float_scen_simd_32 -r 0 -a 192.168.5.112 -f /home/kamil/pffrocd/ABY/build/bin/embeddings.txt -o /home/kamil/pffrocd -s 80 -x 0""",1.75,0.35,34%,0:06.12,0,0,0,0,157912,0,0,64455,57833,14,0,0,0,0,0,0,4096.0,0.0,0.0,48.888,49.031,36.181,1.445,1.103,0.627,1.124,1.16,0.595,1.378,1.223,1.219,1.183,1.072,6.896,3069.8029999999,1878982,8080,1878982,1878982,1740116,596354,0,0,0,12288,0,0,0,0,0,0,0,0,1.0,1339400.0,8080.0,5309.413,0.055,0.067,140.494,26.866,2081.739,2078.847,0.004,3227.672,19986910,19986398,10532,10532,19437193,19443794,19437193,19437202,0,0.0,549717.0,542604.0,0.8960750699,0.8960750699
149,6,lfw/Elizabeth_Hurley/Elizabeth_Hurley_0001.jpg,lfw/Adolfo_Rodriguez_Saa/Adolfo_Rodriguez_Saa_0002.jpg,False,False,0.9393106251955032,0.9393105507,8.380470514297485,6.454263687133789,1.9262068271636963,"""/home/kamil/pffrocd/ABY/build/bin/cos_dist_float_scen_simd_32 -r 0 -a 192.168.5.112 -f /home/kamil/pffrocd/ABY/build/bin/embeddings.txt -o /home/kamil/pffrocd -s 80 -x 0""",1.63,0.42,34%,0:06.00,0,0,0,0,157988,0,0,64458,57105,22,0,0,0,0,0,0,4096.0,0.0,0.0,43.006,45.944,34.873,1.385,1.075,0.566,1.026,1.023,0.523,1.345,1.065,1.345,1.235,1.087,6.942,3062.587,1878982,8080,1878982,1878982,1740116,596354,0,0,0,12288,0,0,0,0,0,0,0,0,1.0,1339400.0,8080.0,5299.562,0.104,0.153,12.219,27.391,2089.032,2086.456,0.003,3210.527,19986910,19986398,10532,10532,19437193,19443794,19437193,19437202,0,0.0,549717.0,542604.0,0.9393105507,0.9393105507
150,7,lfw/Elizabeth_Hurley/Elizabeth_Hurley_0001.jpg,lfw/Adoor_Gopalakarishnan/Adoor_Gopalakarishnan_0001.jpg,False,False,0.8997239246964455,0.8997238874,8.422039031982422,6.4916064739227295,1.9304325580596924,"""/home/kamil/pffrocd/ABY/build/bin/cos_dist_float_scen_simd_32 -r 0 -a 192.168.5.112 -f /home/kamil/pffrocd/ABY/build/bin/embeddings.txt -o /home/kamil/pffrocd -s 80 -x 0""",1.74,0.36,34%,0:06.08,0,0,0,0,157752,0,0,64458,57271,19,0,0,0,0,0,0,4096.0,0.0,0.0,40.949,43.928,35.405,1.43,0.987,0.664,1.111,1.012,0.568,1.323,1.066,1.467,1.162,1.009,7.502,3058.373,1878982,8080,1878982,1878982,1740116,596354,0,0,0,12288,0,0,0,0,0,0,0,0,1.0,1339400.0,8080.0,5287.02,0.099,0.15,108.381,19.908,2084.2,2081.535,0.004,3202.818,19986910,19986398,10532,10523,19437193,19443794,19437193,19443794,0,0.0,549717.0,542604.0,0.8997238874,0.8997238874
151,0,lfw/Elizabeth_Shue/Elizabeth_Shue_0001.jpg,lfw/Elizabeth_Shue/Elizabeth_Shue_0002.jpg,False,True,0.9353986382484436,0.9353986382,8.362366199493408,6.406896591186523,1.9554696083068848,"""/home/kamil/pffrocd/ABY/build/bin/cos_dist_float_scen_simd_32 -r 0 -a 192.168.5.112 -f /home/kamil/pffrocd/ABY/build/bin/embeddings.txt -o /home/kamil/pffrocd -s 80 -x 0""",1.65,0.37,33%,0:05.97,0,0,0,0,157696,0,0,64455,58739,146,0,0,0,0,0,0,4096.0,0.0,0.0,45.382,45.465,34.92,1.391,0.96,0.492,0.933,0.928,0.415,1.131,0.811,0.898,0.994,0.921,5.5,3087.784,1878982,8080,1878982,1878982,1740116,596354,0,0,0,12288,0,0,0,0,0,0,0,0,1.0,1339400.0,8080.0,5268.446,0.105,0.132,26.97,23.988,2034.356,2031.868,0.004,3234.088,19986910,19986398,10532,10532,19437193,19443794,19437193,19443794,0,0.0,549717.0,542604.0,0.9353986382,0.9353986382
152,1,lfw/Elizabeth_Shue/Elizabeth_Shue_0001.jpg,lfw/Maria_Bello/Maria_Bello_0001.jpg,False,False,0.8452366292476654,0.845236659,8.582056045532227,6.65392017364502,1.928135871887207,"""/home/kamil/pffrocd/ABY/build/bin/cos_dist_float_scen_simd_32 -r 0 -a 192.168.5.112 -f /home/kamil/pffrocd/ABY/build/bin/embeddings.txt -o /home/kamil/pffrocd -s 80 -x 0""",1.8,0.45,36%,0:06.23,0,0,0,0,157980,0,0,64462,57588,18,0,0,0,0,0,0,4096.0,0.0,0.0,54.078,56.647,45.889,1.757,1.315,0.923,1.418,1.305,0.834,1.712,1.425,1.948,1.533,1.302,10.078,3276.2,1878982,8080,1878982,1878982,1740116,596354,0,0,0,12288,0,0,0,0,0,0,0,0,1.0,1339400.0,8080.0,5494.019,0.103,0.134,48.088,27.637,2029.821,2026.834,0.004,3464.195,19986910,19986398,10532,10523,19437193,19443794,19437193,19443794,0,0.0,549717.0,542604.0,0.845236659,0.845236659
153,0,lfw/Elizabeth_Smart/Elizabeth_Smart_0001.jpg,lfw/Elizabeth_Smart/Elizabeth_Smart_0002.jpg,True,True,0.5907580554485321,0.5907580853,8.494472026824951,6.5652360916137695,1.9292359352111816,"""/home/kamil/pffrocd/ABY/build/bin/cos_dist_float_scen_simd_32 -r 0 -a 192.168.5.112 -f /home/kamil/pffrocd/ABY/build/bin/embeddings.txt -o /home/kamil/pffrocd -s 80 -x 0""",1.75,0.39,35%,0:06.13,0,0,0,0,157936,0,0,64460,58213,53,0,0,0,0,0,0,4096.0,0.0,0.0,45.881,46.129,37.392,1.454,1.108,0.705,1.105,1.027,0.667,1.382,1.075,1.359,1.26,1.019,7.59,3115.048,1878982,8080,1878982,1878982,1740116,596354,0,0,0,12288,0,0,0,0,0,0,0,0,1.0,1339400.0,8080.0,5382.437,0.094,0.116,71.24,21.005,2113.139,2110.372,0.004,3269.296,19986910,19986398,10532,10523,19437193,19443794,19437193,19437202,0,0.0,549717.0,542604.0,0.5907580853,0.5907580853
154,1,lfw/Elizabeth_Smart/Elizabeth_Smart_0001.jpg,lfw/Elizabeth_Smart/Elizabeth_Smart_0003.jpg,True,True,0.4513535499572754,0.4513536692,8.35736083984375,6.428406476974487,1.9289543628692627,"""/home/kamil/pffrocd/ABY/build/bin/cos_dist_float_scen_simd_32 -r 0 -a 192.168.5.112 -f /home/kamil/pffrocd/ABY/build/bin/embeddings.txt -o /home/kamil/pffrocd -s 80 -x 0""",1.65,0.46,35%,0:06.02,0,0,0,0,157704,0,0,64452,57696,27,0,0,0,0,0,0,4096.0,0.0,0.0,50.709,51.244,38.426,1.614,1.349,0.711,1.35,1.315,0.689,1.613,1.323,1.49,1.323,1.279,8.08,3086.7840000001,1878982,8080,1878982,1878982,1740116,596354,0,0,0,12288,0,0,0,0,0,0,0,0,1.0,1339400.0,8080.0,5306.897,0.119,0.155,27.708,24.179,2051.414,2048.935,0.005,3255.481,19986910,19986398,10532,10532,19437193,19443794,19437193,19443794,0,0.0,549717.0,542604.0,0.4513536692,0.4513536692
155,2,lfw/Elizabeth_Smart/Elizabeth_Smart_0001.jpg,lfw/Elizabeth_Smart/Elizabeth_Smart_0004.jpg,False,True,0.9152983129024506,0.9152983427,8.35379958152771,6.43436336517334,1.91943621635437,"""/home/kamil/pffrocd/ABY/build/bin/cos_dist_float_scen_simd_32 -r 0 -a 192.168.5.112 -f /home/kamil/pffrocd/ABY/build/bin/embeddings.txt -o /home/kamil/pffrocd -s 80 -x 0""",1.71,0.35,34%,0:06.02,0,0,0,0,157892,0,0,64455,56992,11,0,0,0,0,0,0,4096.0,0.0,0.0,45.127,44.611,35.546,1.406,0.999,0.543,0.934,0.906,0.52,1.264,0.989,1.397,1.115,0.951,6.939,3090.258,1878982,8080,1878982,1878982,1740116,596354,0,0,0,12288,0,0,0,0,0,0,0,0,1.0,1339400.0,8080.0,5263.814,0.105,0.137,80.136,23.545,2024.669,2022.01,0.004,3239.142,19986910,19986398,10532,10523,19437193,19443794,19437193,19437193,0,0.0,549717.0,542604.0,0.9152983427,0.9152983427
156,3,lfw/Elizabeth_Smart/Elizabeth_Smart_0001.jpg,lfw/Elizabeth_Smart/Elizabeth_Smart_0005.jpg,True,True,0.5092231035232544,0.5092231035,8.446857213973999,6.5187599658966064,1.9280972480773928,"""/home/kamil/pffrocd/ABY/build/bin/cos_dist_float_scen_simd_32 -r 0 -a 192.168.5.112 -f /home/kamil/pffrocd/ABY/build/bin/embeddings.txt -o /home/kamil/pffrocd -s 80 -x 0""",1.77,0.34,35%,0:06.04,0,0,0,0,157704,0,0,64454,57904,10,0,0,0,0,0,0,4096.0,0.0,0.0,45.737,46.266,36.82,1.457,1.091,0.565,1.2,1.064,0.65,1.31,1.196,1.263,1.184,1.045,7.064,3066.081,1878982,8080,1878982,1878982,1740116,596354,0,0,0,12288,0,0,0,0,0,0,0,0,1.0,1339400.0,8080.0,5313.913,0.124,0.14,49.474,21.752,2094.362,2091.544,0.004,3219.548,19986910,19986398,10532,10532,19437193,19443794,19437193,19437193,0,0.0,549717.0,542604.0,0.5092231035,0.5092231035
157,4,lfw/Elizabeth_Smart/Elizabeth_Smart_0001.jpg,lfw/Cass_Ballenger/Cass_Ballenger_0001.jpg,False,False,1.1728990972042084,1.172899127,8.380425214767456,6.459735155105591,1.9206900596618648,"""/home/kamil/pffrocd/ABY/build/bin/cos_dist_float_scen_simd_32 -r 0 -a 192.168.5.112 -f /home/kamil/pffrocd/ABY/build/bin/embeddings.txt -o /home/kamil/pffrocd -s 80 -x 0""",1.74,0.33,34%,0:06.02,0,0,0,0,157580,0,0,64452,57755,67,0,0,0,0,0,0,4096.0,0.0,0.0,46.001,46.069,35.802,1.323,1.026,0.51,0.984,0.992,0.53,1.266,1.028,1.043,1.17,0.933,6.662,3079.629,1878982,8080,1878982,1878982,1740116,596354,0,0,0,12288,0,0,0,0,0,0,0,0,1.0,1339400.0,8080.0,5290.969,0.108,0.128,41.949,21.309,2061.147,2058.489,0.005,3229.821,19986910,19986398,10532,10523,19437193,19443794,19437193,19443794,0,0.0,549717.0,542604.0,1.172899127,1.172899127
158,5,lfw/Elizabeth_Smart/Elizabeth_Smart_0001.jpg,lfw/Mike_Johanns/Mike_Johanns_0001.jpg,False,False,1.0171900801360607,1.0171900988,8.367415428161621,6.437681913375855,1.9297335147857664,"""/home/kamil/pffrocd/ABY/build/bin/cos_dist_float_scen_simd_32 -r 0 -a 192.168.5.112 -f /home/kamil/pffrocd/ABY/build/bin/embeddings.txt -o /home/kamil/pffrocd -s 80 -x 0""",1.69,0.38,34%,0:05.98,0,0,0,0,156648,0,0,64136,57915,12,0,0,0,0,0,0,4096.0,0.0,0.0,44.557,44.49,34.116,1.303,1.026,0.477,0.959,0.941,0.415,1.171,0.994,1.071,1.112,0.965,6.033,3080.1129999999,1878982,8080,1878982,1878982,1740116,596354,0,0,0,12288,0,0,0,0,0,0,0,0,1.0,1339400.0,8080.0,5267.641,0.1,0.134,29.416,18.595,2042.602,2040.08,0.004,3225.038,19986910,19986398,10532,10523,19437193,19443794,19437193,19437202,0,0.0,549717.0,542604.0,1.0171900988,1.0171900988
159,6,lfw/Elizabeth_Smart/Elizabeth_Smart_0001.jpg,lfw/Michael_Lopez-Alegria/Michael_Lopez-Alegria_0001.jpg,False,False,1.0942681431770325,1.0942680836,8.895331621170044,6.969254732131958,1.926076889038086,"""/home/kamil/pffrocd/ABY/build/bin/cos_dist_float_scen_simd_32 -r 0 -a 192.168.5.112 -f /home/kamil/pffrocd/ABY/build/bin/embeddings.txt -o /home/kamil/pffrocd -s 80 -x 0""",1.71,0.41,32%,0:06.55,0,0,0,0,157912,0,0,64458,56244,12,0,0,0,0,0,0,4096.0,0.0,0.0,46.109,46.525,38.15,1.384,0.982,0.656,1.061,1.061,0.587,1.373,1.027,1.286,1.166,0.965,7.696,3249.419,1878982,8080,1878982,1878982,1740116,596354,0,0,0,12288,0,0,0,0,0,0,0,0,1.0,1339400.0,8080.0,5462.608,0.112,0.131,405.352,21.325,2057.952,2055.342,0.004,3404.654,19986910,19986398,10532,10532,19437193,19443794,19437193,19443794,0,0.0,549717.0,542604.0,1.0942680836,1.0942680836
160,7,lfw/Elizabeth_Smart/Elizabeth_Smart_0001.jpg,lfw/Bernard_Ebbers/Bernard_Ebbers_0001.jpg,False,False,0.914050742983818,0.9140507579,8.598395824432373,6.67119026184082,1.9272055625915527,"""/home/kamil/pffrocd/ABY/build/bin/cos_dist_float_scen_simd_32 -r 0 -a 192.168.5.112 -f /home/kamil/pffrocd/ABY/build/bin/embeddings.txt -o /home/kamil/pffrocd -s 80 -x 0""",1.6,0.39,33%,0:05.93,0,0,0,0,157708,0,0,64457,57021,207,0,0,0,0,0,0,4096.0,0.0,0.0,41.06,43.802,32.763,1.489,0.968,0.465,0.945,0.86,0.497,1.123,0.887,1.307,1.071,0.911,5.466,3063.307,1878982,8080,1878982,1878982,1740116,596354,0,0,0,12288,0,0,0,0,0,0,0,0,1.0,1339400.0,8080.0,5244.255,0.108,0.139,7.874,19.848,2042.777,2040.277,0.004,3201.477,19986910,19986398,10532,10523,19437193,19443794,19437193,19437202,0,0.0,549717.0,542604.0,0.9140507579,0.9140507579
161,0,lfw/Elizabeth_Taylor/Elizabeth_Taylor_0001.jpg,lfw/Elizabeth_Taylor/Elizabeth_Taylor_0002.jpg,True,True,0.4023914933204651,0.4023917317,8.421302318572998,6.497554302215576,1.9237480163574217,"""/home/kamil/pffrocd/ABY/build/bin/cos_dist_float_scen_simd_32 -r 0 -a 192.168.5.112 -f /home/kamil/pffrocd/ABY/build/bin/embeddings.txt -o /home/kamil/pffrocd -s 80 -x 0""",1.64,0.41,34%,0:06.05,0,0,0,0,157936,0,0,64457,57402,20,0,0,0,0,0,0,4096.0,0.0,0.0,44.93,45.222,37.012,1.377,0.913,0.662,0.978,0.876,0.542,1.368,0.931,1.34,1.097,0.95,7.011,3134.837,1878982,8080,1878982,1878982,1740116,596354,0,0,0,12288,0,0,0,0,0,0,0,0,1.0,1339400.0,8080.0,5360.555,0.162,0.104,13.877,17.633,2075.231,2072.796,0.004,3285.322,19986910,19986398,10532,10523,19437193,19443794,19437193,19443794,0,0.0,549717.0,542604.0,0.4023917317,0.4023917317
162,1,lfw/Elizabeth_Taylor/Elizabeth_Taylor_0001.jpg,lfw/Leonard_Hamilton/Leonard_Hamilton_0002.jpg,False,False,0.8401501029729843,0.8401501179,8.345405578613281,6.408109188079834,1.9372963905334477,"""/home/kamil/pffrocd/ABY/build/bin/cos_dist_float_scen_simd_32 -r 0 -a 192.168.5.112 -f /home/kamil/pffrocd/ABY/build/bin/embeddings.txt -o /home/kamil/pffrocd -s 80 -x 0""",1.73,0.35,34%,0:05.97,0,0,0,0,157936,0,1,64459,57573,22,0,0,0,0,0,0,4096.0,0.0,0.0,46.78,49.683,36.8,1.544,1.214,0.725,1.361,1.195,0.653,1.622,1.312,1.483,1.409,1.225,8.575,3044.193,1878982,8080,1878982,1878982,1740116,596354,0,0,0,12288,0,0,0,0,0,0,0,0,1.0,1339400.0,8080.0,5255.978,0.106,0.118,25.368,23.78,2050.387,2047.845,0.003,3205.588,19986910,19986398,10532,10532,19437193,19443794,19437193,19437193,0,0.0,549717.0,542604.0,0.8401501179,0.8401501179
163,0,lfw/Ellen_DeGeneres/Ellen_DeGeneres_0001.jpg,lfw/Ellen_DeGeneres/Ellen_DeGeneres_0002.jpg,False,True,0.6915927827358246,0.6915928125,8.38587236404419,6.45367956161499,1.9321928024291992,"""/home/kamil/pffrocd/ABY/build/bin/cos_dist_float_scen_simd_32 -r 0 -a 192.168.5.112 -f /home/kamil/pffrocd/ABY/build/bin/embeddings.txt -o /home/kamil/pffrocd -s 80 -x 0""",1.71,0.44,35%,0:06.02,0,0,0,0,156420,0,0,64138,57552,17,0,0,0,0,0,0,4096.0,0.0,0.0,46.497,46.414,37.449,1.662,1.211,0.679,1.259,1.164,0.689,1.606,1.237,1.563,1.439,1.127,8.464,3059.832,1878982,8080,1878982,1878982,1740116,596354,0,0,0,12288,0,0,0,0,0,0,0,0,1.0,1339400.0,8080.0,5285.359,0.106,0.12,49.366,19.012,2068.052,2065.503,0.004,3217.306,19986910,19986398,10532,10532,19437193,19443794,19437193,19443794,0,0.0,549717.0,542604.0,0.6915928125,0.6915928125
164,1,lfw/Ellen_DeGeneres/Ellen_DeGeneres_0001.jpg,lfw/Frank_Shea/Frank_Shea_0001.jpg,False,False,0.8880181014537811,0.8880181313,8.386452913284302,6.450358152389526,1.9360947608947756,"""/home/kamil/pffrocd/ABY/build/bin/cos_dist_float_scen_simd_32 -r 0 -a 192.168.5.112 -f /home/kamil/pffrocd/ABY/build/bin/embeddings.txt -o /home/kamil/pffrocd -s 80 -x 0""",1.82,0.27,34%,0:06.01,0,0,0,0,156588,0,0,64139,57077,19,0,0,0,0,0,0,4096.0,0.0,0.0,49.023,48.972,36.492,1.429,1.171,0.642,1.119,1.09,0.578,1.351,1.146,1.414,1.201,1.085,7.033,3106.4880000001,1878982,8080,1878982,1878982,1740116,596354,0,0,0,12288,0,0,0,0,0,0,0,0,1.0,1339400.0,8080.0,5310.213,0.104,0.134,17.104,25.254,2044.474,2041.927,0.004,3265.739,19986910,19986398,10532,10523,19437193,19443794,19437193,19437202,0,0.0,549717.0,542604.0,0.8880181313,0.8880181313
165,0,lfw/Ellen_Engleman/Ellen_Engleman_0001.jpg,lfw/Ellen_Engleman/Ellen_Engleman_0002.jpg,True,True,0.577553004026413,0.5775530338,8.555809259414673,6.637582063674927,1.918227195739746,"""/home/kamil/pffrocd/ABY/build/bin/cos_dist_float_scen_simd_32 -r 0 -a 192.168.5.112 -f /home/kamil/pffrocd/ABY/build/bin/embeddings.txt -o /home/kamil/pffrocd -s 80 -x 0""",1.91,0.39,37%,0:06.21,0,0,0,0,156784,0,0,64141,57366,15,0,0,0,0,0,0,4096.0,0.0,0.0,52.637,54.505,45.928,1.783,1.365,0.893,1.38,1.223,0.896,1.713,1.411,2.095,1.644,1.201,10.057,3263.481,1878982,8080,1878982,1878982,1740116,596354,0,0,0,12288,0,0,0,0,0,0,0,0,1.0,1339400.0,8080.0,5514.56,0.097,0.137,12.128,21.066,2066.303,2063.798,0.003,3448.257,19986910,19986398,10532,10523,19437193,19443794,19437193,19437202,0,0.0,549717.0,542604.0,0.5775530338,0.5775530338
