,ref_img,other_img,result,expected_result,cos_dist_np,cos_dist_sfe,total_time,sfe_time,extraction_time,Command being timed,User time (seconds),System time (seconds),Percent of CPU this job got,Elapsed (wall clock) time (h:mm:ss or m:ss),Average shared text size (kbytes),Average unshared data size (kbytes),Average stack size (kbytes),Average total size (kbytes),Maximum resident set size (kbytes),Average resident set size (kbytes),Major (requiring I/O) page faults,Minor (reclaiming a frame) page faults,Voluntary context switches,Involuntary context switches,Swaps,File system inputs,File system outputs,Socket messages sent,Socket messages received,Signals delivered,Page size (bytes),Exit status,energy_used,online_time.bool.local_gates,online_time.bool.interactive_gates,online_time.bool.layer_finish,online_time.yao.local_gates,online_time.yao.interactive_gates,online_time.yao.layer_finish,online_time.yao_rev.local_gates,online_time.yao_rev.interactive_gates,online_time.yao_rev.layer_finish,online_time.arith.local_gates,online_time.arith.interactive_gates,online_time.arith.layer_finish,online_time.splut.local_gates,online_time.splut.interactive_gates,online_time.splut.layer_finish,online_time.communication,complexities.boolean_sharing.ands,complexities.boolean_sharing.depth,complexities.total_vec_and,complexities.total_non_vec_and,complexities.xor_vals,complexities.gates,complexities.comb_gates,complexities.combstruct_gates,complexities.perm_gates,complexities.subset_gates,complexities.split_gates,complexities.yao.ands,complexities.yao.depth,complexities.reverse_yao.ands,complexities.reverse_yao.depth,complexities.arithmetic_sharing.muls,complexities.arithmetic_sharing.depth,complexities.sp_lut_sharing.ot_gates_total,complexities.sp_lut_sharing.depth,complexities.total_nr_of_gates,complexities.total_depth,timings.total,timings.init,timings.circuitgen,timings.network,timings.baseots,timings.setup,timings.otextension,timings.garbling,timings.online,communication.total.sent,communication.total.received,communication.base_ots.sent,communication.base_ots.received,communication.setup.sent,communication.setup.received,communication.otextension.sent,communication.otextension.received,communication.garbling.sent,communication.garbling.received,communication.online.sent,communication.online.received,cos_dist_ver,cos_dist_sfe
1,lfw/Akhmed_Zakayev/Akhmed_Zakayev_0001.jpg,lfw/Akhmed_Zakayev/Akhmed_Zakayev_0003.jpg,True,True,0.17130011320114136,0.1713001728,60.15686774253845,58.23206448554993,1.9248032569885254,"""/home/kamil/pffrocd/ABY/build/bin/cos_dist_float_scen_simd_32 -r 0 -a 192.168.5.112 -f /home/kamil/pffrocd/ABY/build/bin/embeddings.txt -o /home/kamil/pffrocd -s 112 -x 0""",3.29,1.90,8%,0:57.87,0,0,0,0,168828,0,0,66948,60950,426,0,0,0,0,0,0,4096,0,0,169.3870000000,201.0150000000,200.0820000000,6.8010000000,5.4710000000,4.5950000000,6.3840000000,4.7180000000,5.2710000000,7.8930000000,6.2160000000,13.4810000000,7.1230000000,5.4160000000,46.9760000000,39991.6600000000,1878982,8080,1878982,1878982,1740116,596354,0,0,0,12288,0,0,0,0,0,0,0,0,1,1339400,8080,56884.8140000000,0.1070000000,0.1410000000,188.1820000000,139.2950000000,16180.8710000000,16179.1060000000,0.0020000000,40703.9400000000,27761639,27761118,29211,29220,27211922,27211913,27211904,27211913,0,0,549717,549205,0.1713001728,0.1713001728
2,lfw/Akhmed_Zakayev/Akhmed_Zakayev_0001.jpg,lfw/Edward_Lohn/Edward_Lohn_0001.jpg,False,False,0.6447867453098297,0.6447868347,61.28443503379822,59.360597133636475,1.9238379001617432,"""/home/kamil/pffrocd/ABY/build/bin/cos_dist_float_scen_simd_32 -r 0 -a 192.168.5.112 -f /home/kamil/pffrocd/ABY/build/bin/embeddings.txt -o /home/kamil/pffrocd -s 112 -x 0""",3.16,1.93,8%,0:58.94,0,0,0,0,168784,0,0,66947,60381,819,0,0,0,0,0,0,4096,0,0,167.8540000000,196.2720000000,196.1750000000,6.7820000000,5.2790000000,4.9760000000,6.4410000000,4.9670000000,5.2110000000,8.5020000000,6.0990000000,13.1170000000,7.2010000000,5.1150000000,46.1190000000,41150.1600000003,1878982,8080,1878982,1878982,1740116,596354,0,0,0,12288,0,0,0,0,0,0,0,0,1,1339400,8080,58053.5650000000,0.0980000000,0.1180000000,72.8120000000,135.9860000000,16201.5510000000,16199.7700000000,0.0020000000,41852.0110000000,27761639,27761118,29211,29220,27211922,27211913,27211913,27211913,0,0,549717,549205,0.6447868347,0.6447868347
3,lfw/Akhmed_Zakayev/Akhmed_Zakayev_0001.jpg,lfw/John_Malkovich/John_Malkovich_0001.jpg,False,False,0.7006179690361023,0.7006180286,58.477556228637695,56.54150152206421,1.9360547065734863,"""/home/kamil/pffrocd/ABY/build/bin/cos_dist_float_scen_simd_32 -r 0 -a 192.168.5.112 -f /home/kamil/pffrocd/ABY/build/bin/embeddings.txt -o /home/kamil/pffrocd -s 112 -x 0""",3.25,1.94,9%,0:56.16,0,0,0,0,168680,0,0,66942,60379,509,0,0,0,0,0,0,4096,0,0,167.5690000000,196.4930000000,195.0600000000,6.5940000000,5.0170000000,4.9080000000,6.2300000000,5.5170000000,4.8170000000,7.6400000000,6.0740000000,12.9750000000,6.9350000000,5.0700000000,45.8140000000,39613.6310000001,1878982,8080,1878982,1878982,1740116,596354,0,0,0,12288,0,0,0,0,0,0,0,0,1,1339400,8080,55135.0060000000,0.0970000000,0.1050000000,231.3820000000,122.2420000000,14822.6610000000,14820.8340000000,0.0020000000,40312.3430000000,27761630,27761118,29220,29211,27211913,27211913,27211913,27211913,0,0,549717,549205,0.7006180286,0.7006180286
0,lfw/Al_Davis/Al_Davis_0001.jpg,lfw/Al_Davis/Al_Davis_0002.jpg,True,True,0.43078577518463135,0.4307858348,61.83725190162659,59.91108965873718,1.9261622428894043,"""/home/kamil/pffrocd/ABY/build/bin/cos_dist_float_scen_simd_32 -r 0 -a 192.168.5.112 -f /home/kamil/pffrocd/ABY/build/bin/embeddings.txt -o /home/kamil/pffrocd -s 112 -x 0""",3.32,1.84,8%,0:59.54,0,0,0,0,168824,0,0,66947,60758,1069,0,0,0,0,0,0,4096,0,0,168.3180000000,197.2560000000,195.2590000000,6.7490000000,5.1110000000,4.5470000000,6.0030000000,5.8020000000,5.5290000000,7.6230000000,5.8390000000,13.4190000000,7.3690000000,4.9130000000,46.1880000000,42483.2280000000,1878982,8080,1878982,1878982,1740116,596354,0,0,0,12288,0,0,0,0,0,0,0,0,1,1339400,8080,58543.0050000000,0.1050000000,0.1380000000,195.1120000000,114.9960000000,15350.6320000000,15348.8470000000,0.0020000000,43192.3680000000,27761630,27761118,29220,29220,27211913,27211913,27211904,27211913,0,0,549717,549205,0.4307858348,0.4307858348
0,lfw/Al_Gore/Al_Gore_0001.jpg,lfw/Al_Gore/Al_Gore_0002.jpg,True,True,0.4893639087677002,0.4893639088,55.80361747741699,53.876057147979736,1.9275603294372559,"""/home/kamil/pffrocd/ABY/build/bin/cos_dist_float_scen_simd_32 -r 0 -a 192.168.5.112 -f /home/kamil/pffrocd/ABY/build/bin/embeddings.txt -o /home/kamil/pffrocd -s 112 -x 0""",3.28,1.97,9%,0:53.56,0,0,0,0,168616,0,0,66938,61428,646,0,0,0,0,0,0,4096,0,0,175.0530000000,204.6460000000,203.2350000000,7.0710000000,5.4670000000,4.6780000000,6.2310000000,5.0100000000,5.0120000000,7.4960000000,6.2590000000,13.6890000000,7.0470000000,5.4240000000,48.2700000000,36782.0890000000,1878982,8080,1878982,1878982,1740116,596354,0,0,0,12288,0,0,0,0,0,0,0,0,1,1339400,8080,52521.7150000000,0.0990000000,0.1220000000,217.4770000000,150.7480000000,15012.3780000000,15010.5670000000,0.0020000000,37509.3360000000,27761639,27761118,29211,29220,27211922,27211913,27211904,27211913,0,0,549717,549205,0.4893639088,0.4893639088
1,lfw/Al_Gore/Al_Gore_0001.jpg,lfw/Al_Gore/Al_Gore_0003.jpg,True,True,0.48498332500457764,0.4849832058,58.814289569854736,56.88814449310303,1.926145076751709,"""/home/kamil/pffrocd/ABY/build/bin/cos_dist_float_scen_simd_32 -r 0 -a 192.168.5.112 -f /home/kamil/pffrocd/ABY/build/bin/embeddings.txt -o /home/kamil/pffrocd -s 112 -x 0""",3.13,2.00,9%,0:56.47,0,0,0,0,168960,0,0,66950,60870,405,0,0,0,0,0,0,4096,0,0,168.6590000000,197.5310000000,195.0700000000,7.0880000000,4.9350000000,4.7650000000,6.1080000000,4.9830000000,4.8380000000,7.4850000000,5.9710000000,12.4730000000,7.5050000000,5.2020000000,46.6970000000,41640.6320000000,1878982,8080,1878982,1878982,1740116,596354,0,0,0,12288,0,0,0,0,0,0,0,0,1,1339400,8080,55510.8270000000,0.1090000000,0.1550000000,104.3430000000,166.5510000000,13156.2060000000,13154.1240000000,0.0020000000,42354.6190000000,27761630,27761118,29220,29220,27211913,27211913,27211913,27211913,0,0,549717,549205,0.4849832058,0.4849832058
2,lfw/Al_Gore/Al_Gore_0001.jpg,lfw/Al_Gore/Al_Gore_0004.jpg,True,True,0.5589126944541931,0.5589127541,60.70272922515869,58.7882513999939,1.914477825164795,"""/home/kamil/pffrocd/ABY/build/bin/cos_dist_float_scen_simd_32 -r 0 -a 192.168.5.112 -f /home/kamil/pffrocd/ABY/build/bin/embeddings.txt -o /home/kamil/pffrocd -s 112 -x 0""",3.16,2.01,8%,0:58.46,0,0,0,0,168844,0,0,66946,61624,1192,0,0,0,0,0,0,4096,0,0,168.9550000000,198.9300000000,196.2010000000,6.7840000000,5.0660000000,4.6300000000,6.5120000000,4.6620000000,5.4810000000,8.2610000000,6.2410000000,13.1030000000,7.6190000000,5.2490000000,46.9930000000,40970.7509999999,1878982,8080,1878982,1878982,1740116,596354,0,0,0,12288,0,0,0,0,0,0,0,0,1,1339400,8080,57386.0520000000,0.1010000000,0.1280000000,288.0520000000,131.4670000000,15708.1750000000,15706.3590000000,0.0020000000,41677.8740000000,27761630,27761118,29220,29211,27211913,27211913,27211904,27211913,0,0,549717,549205,0.5589127541,0.5589127541
3,lfw/Al_Gore/Al_Gore_0001.jpg,lfw/Al_Gore/Al_Gore_0005.jpg,False,True,0.6951873004436493,0.6951873302,63.43700838088989,61.52632164955139,1.910686731338501,"""/home/kamil/pffrocd/ABY/build/bin/cos_dist_float_scen_simd_32 -r 0 -a 192.168.5.112 -f /home/kamil/pffrocd/ABY/build/bin/embeddings.txt -o /home/kamil/pffrocd -s 112 -x 0""",3.10,2.00,8%,1:01.21,0,0,0,0,168964,0,0,66942,61083,518,0,0,0,0,0,0,4096,0,0,167.4580000000,195.9760000000,196.6000000000,6.8910000000,5.2160000000,4.9280000000,6.0760000000,4.6910000000,5.6200000000,8.1730000000,6.3800000000,12.9720000000,7.0650000000,5.2550000000,46.2860000000,42489.4319999999,1878982,8080,1878982,1878982,1740116,596354,0,0,0,12288,0,0,0,0,0,0,0,0,1,1339400,8080,60007.7370000000,0.1050000000,0.1240000000,342.5290000000,187.0630000000,16805.8070000000,16803.8650000000,0.0010000000,43201.9290000000,27761630,27761118,29220,29220,27211913,27211913,27211904,27211913,0,0,549717,549205,0.6951873302,0.6951873302
4,lfw/Al_Gore/Al_Gore_0001.jpg,lfw/Al_Gore/Al_Gore_0006.jpg,False,True,0.874332994222641,0.8743329644,61.689263582229614,59.77354025840759,1.9157233238220215,"""/home/kamil/pffrocd/ABY/build/bin/cos_dist_float_scen_simd_32 -r 0 -a 192.168.5.112 -f /home/kamil/pffrocd/ABY/build/bin/embeddings.txt -o /home/kamil/pffrocd -s 112 -x 0""",3.33,1.84,8%,0:59.36,0,0,0,0,168732,0,0,66947,61262,933,0,0,0,0,0,0,4096,0,0,165.2840000000,197.6290000000,195.4090000000,7.2950000000,5.0660000000,5.1620000000,7.0520000000,4.8900000000,4.8660000000,7.1110000000,6.2180000000,12.8090000000,6.6550000000,5.1780000000,46.6440000000,42586.6819999999,1878982,8080,1878982,1878982,1740116,596354,0,0,0,12288,0,0,0,0,0,0,0,0,1,1339400,8080,58395.7050000000,0.1080000000,0.1210000000,163.8840000000,119.2550000000,15109.2120000000,15107.4150000000,0.0020000000,43286.4900000000,27761630,27761118,29220,29211,27211913,27211913,27211904,27211913,0,0,549717,549205,0.8743329644,0.8743329644
5,lfw/Al_Gore/Al_Gore_0001.jpg,lfw/Al_Gore/Al_Gore_0007.jpg,True,True,0.5664288401603699,0.5664288402,60.849119901657104,58.920325756073,1.9287941455841064,"""/home/kamil/pffrocd/ABY/build/bin/cos_dist_float_scen_simd_32 -r 0 -a 192.168.5.112 -f /home/kamil/pffrocd/ABY/build/bin/embeddings.txt -o /home/kamil/pffrocd -s 112 -x 0""",3.41,1.84,8%,0:58.52,0,0,0,0,168824,0,0,66946,61154,533,0,0,0,0,0,0,4096,0,0,169.3680000000,199.2570000000,206.5390000000,6.7240000000,4.9170000000,5.2110000000,6.3910000000,4.9630000000,5.0390000000,7.6520000000,6.1170000000,12.3810000000,7.0300000000,5.5170000000,46.1000000000,40914.3100000001,1878982,8080,1878982,1878982,1740116,596354,0,0,0,12288,0,0,0,0,0,0,0,0,1,1339400,8080,57606.0140000000,0.1010000000,0.1590000000,75.7990000000,152.6620000000,15968.7860000000,15966.9990000000,0.0020000000,41637.2250000000,27761630,27761118,29220,29220,27211913,27211913,27211913,27211913,0,0,549717,549205,0.5664288402,0.5664288402
6,lfw/Al_Gore/Al_Gore_0001.jpg,lfw/Al_Gore/Al_Gore_0008.jpg,False,True,0.799129918217659,0.7991299033,58.854960918426514,56.9335196018219,1.9214413166046143,"""/home/kamil/pffrocd/ABY/build/bin/cos_dist_float_scen_simd_32 -r 0 -a 192.168.5.112 -f /home/kamil/pffrocd/ABY/build/bin/embeddings.txt -o /home/kamil/pffrocd -s 112 -x 0""",3.06,1.87,8%,0:56.59,0,0,0,0,168948,0,0,66943,60148,393,0,0,0,0,0,0,4096,0,0,168.5650000000,197.3250000000,193.6120000000,6.9110000000,5.2490000000,6.5490000000,5.9290000000,4.9000000000,5.0230000000,8.1730000000,6.4960000000,12.9490000000,6.9600000000,4.9360000000,46.2310000000,40219.8410000000,1878982,8080,1878982,1878982,1740116,596354,0,0,0,12288,0,0,0,0,0,0,0,0,1,1339400,8080,55592.3040000000,0.1310000000,0.1250000000,158.9820000000,165.1600000000,14670.9200000000,14669.1190000000,0.0020000000,40921.3810000000,27761630,27761118,29220,29220,27211913,27211913,27211913,27211913,0,0,549717,549205,0.7991299033,0.7991299033
7,lfw/Al_Gore/Al_Gore_0001.jpg,lfw/Frank_Shea/Frank_Shea_0001.jpg,False,False,0.7020989954471588,0.702098906,56.67636489868164,54.72550702095032,1.9508578777313232,"""/home/kamil/pffrocd/ABY/build/bin/cos_dist_float_scen_simd_32 -r 0 -a 192.168.5.112 -f /home/kamil/pffrocd/ABY/build/bin/embeddings.txt -o /home/kamil/pffrocd -s 112 -x 0""",3.19,2.01,9%,0:54.32,0,0,0,0,168908,0,0,66948,60559,369,0,0,0,0,0,0,4096,0,0,170.2030000000,199.8050000000,199.2280000000,7.1010000000,4.9660000000,5.1500000000,6.1550000000,4.7210000000,5.7610000000,7.5440000000,6.2860000000,12.8460000000,7.6140000000,5.1630000000,46.2680000000,37951.7300000001,1878982,8080,1878982,1878982,1740116,596354,0,0,0,12288,0,0,0,0,0,0,0,0,1,1339400,8080,53351.6880000000,0.1060000000,0.1280000000,166.8940000000,122.6040000000,14673.0680000000,14671.3140000000,0.0020000000,38678.6180000000,27761630,27761118,29220,29211,27211913,27211913,27211913,27211913,0,0,549717,549205,0.7020989060,0.7020989060
8,lfw/Al_Gore/Al_Gore_0001.jpg,lfw/Raul_Chacon/Raul_Chacon_0001.jpg,False,False,0.8565706759691238,0.8565706015,57.23659348487854,55.314064502716064,1.9225289821624756,"""/home/kamil/pffrocd/ABY/build/bin/cos_dist_float_scen_simd_32 -r 0 -a 192.168.5.112 -f /home/kamil/pffrocd/ABY/build/bin/embeddings.txt -o /home/kamil/pffrocd -s 112 -x 0""",3.27,2.01,9%,0:54.93,0,0,0,0,168676,0,1,66943,60188,488,0,0,0,0,0,0,4096,0,0,182.0360000000,216.9430000000,199.9020000000,7.0370000000,5.2960000000,5.1800000000,6.4830000000,5.1700000000,5.1770000000,8.2570000000,6.1480000000,13.9510000000,8.4490000000,5.3380000000,50.2180000000,38420.2350000000,1878982,8080,1878982,1878982,1740116,596354,0,0,0,12288,0,0,0,0,0,0,0,0,1,1339400,8080,53897.6130000000,0.1060000000,0.1290000000,230.6510000000,131.4930000000,14717.4470000000,14715.4050000000,0.0020000000,39180.1640000000,27761630,27761118,29220,29220,27211913,27211913,27211913,27211913,0,0,549717,549205,0.8565706015,0.8565706015
9,lfw/Al_Gore/Al_Gore_0001.jpg,lfw/Della_Clara/Della_Clara_0001.jpg,False,False,0.9136662185192108,0.9136661887,58.20280313491821,56.258015394210815,1.9447877407073975,"""/home/kamil/pffrocd/ABY/build/bin/cos_dist_float_scen_simd_32 -r 0 -a 192.168.5.112 -f /home/kamil/pffrocd/ABY/build/bin/embeddings.txt -o /home/kamil/pffrocd -s 112 -x 0""",3.10,2.02,9%,0:55.87,0,0,0,0,168956,0,0,66950,60494,616,0,0,0,0,0,0,4096,0,0,171.2660000000,199.7950000000,201.5280000000,7.3850000000,5.5260000000,5.7440000000,6.0200000000,4.7710000000,4.9230000000,7.1250000000,6.0330000000,13.5830000000,7.1100000000,5.1670000000,48.0600000000,38740.1410000000,1878982,8080,1878982,1878982,1740116,596354,0,0,0,12288,0,0,0,0,0,0,0,0,1,1339400,8080,54955.2460000000,0.1060000000,0.1330000000,124.8160000000,136.5830000000,15499.6110000000,15498.0470000000,0.0010000000,39455.6330000000,27761630,27761118,29220,29220,27211913,27211913,27211904,27211913,0,0,549717,549205,0.9136661887,0.9136661887
10,lfw/Al_Gore/Al_Gore_0001.jpg,lfw/Elijan_Ingram/Elijan_Ingram_0001.jpg,False,False,0.8413905501365662,0.8413905501,59.901526927948,57.98311448097229,1.918412446975708,"""/home/kamil/pffrocd/ABY/build/bin/cos_dist_float_scen_simd_32 -r 0 -a 192.168.5.112 -f /home/kamil/pffrocd/ABY/build/bin/embeddings.txt -o /home/kamil/pffrocd -s 112 -x 0""",3.13,1.94,8%,0:57.58,0,0,0,0,168796,0,0,66943,61076,628,0,0,0,0,0,0,4096,0,0,168.8520000000,198.7330000000,200.5310000000,6.8160000000,5.0960000000,4.7000000000,6.3440000000,4.9010000000,5.1130000000,7.8240000000,6.2410000000,13.4220000000,6.8690000000,5.0940000000,48.2130000000,40213.2210000000,1878982,8080,1878982,1878982,1740116,596354,0,0,0,12288,0,0,0,0,0,0,0,0,1,1339400,8080,56652.0930000000,0.1020000000,0.1280000000,116.5720000000,141.1810000000,15718.1600000000,15716.5820000000,0.0020000000,40933.9310000000,27761630,27761118,29220,28699,27211913,27211913,27211904,27211913,0,0,549717,549205,0.8413905501,0.8413905501
11,lfw/Al_Gore/Al_Gore_0001.jpg,lfw/Stephen_Crampton/Stephen_Crampton_0001.jpg,False,False,0.8042733669281006,0.8042733669,58.6838538646698,56.74646520614624,1.9373886585235596,"""/home/kamil/pffrocd/ABY/build/bin/cos_dist_float_scen_simd_32 -r 0 -a 192.168.5.112 -f /home/kamil/pffrocd/ABY/build/bin/embeddings.txt -o /home/kamil/pffrocd -s 112 -x 0""",3.22,1.92,9%,0:56.37,0,0,0,0,168780,0,0,66950,60725,366,0,0,0,0,0,0,4096,0,0,169.3280000000,198.3440000000,198.3960000000,6.7520000000,5.0520000000,4.8580000000,6.0640000000,4.8180000000,4.6740000000,7.8380000000,6.1470000000,13.8580000000,7.0590000000,5.2650000000,45.5410000000,39999.2190000001,1878982,8080,1878982,1878982,1740116,596354,0,0,0,12288,0,0,0,0,0,0,0,0,1,1339400,8080,55334.3750000000,0.0980000000,0.1400000000,219.6500000000,142.3450000000,14624.5710000000,14622.8590000000,0.0020000000,40709.8020000000,27761639,27761118,29211,29211,27211922,27211913,27211904,27211913,0,0,549717,549205,0.8042733669,0.8042733669
12,lfw/Al_Gore/Al_Gore_0001.jpg,lfw/Paul_Murphy/Paul_Murphy_0001.jpg,False,False,0.8033455312252045,0.8033454418,59.961674451828,58.0394229888916,1.9222514629364014,"""/home/kamil/pffrocd/ABY/build/bin/cos_dist_float_scen_simd_32 -r 0 -a 192.168.5.112 -f /home/kamil/pffrocd/ABY/build/bin/embeddings.txt -o /home/kamil/pffrocd -s 112 -x 0""",3.27,1.88,8%,0:57.62,0,0,0,0,168964,0,0,66941,60795,405,0,0,0,0,0,0,4096,0,0,166.8490000000,195.7530000000,195.1710000000,7.0040000000,5.1260000000,4.9300000000,6.3150000000,4.6720000000,5.3920000000,8.3890000000,5.9150000000,13.1880000000,6.8460000000,5.5620000000,46.5220000000,42138.6870000001,1878982,8080,1878982,1878982,1740116,596354,0,0,0,12288,0,0,0,0,0,0,0,0,1,1339400,8080,56655.4320000000,0.1010000000,0.1230000000,176.9100000000,128.3880000000,13817.4580000000,13815.5000000000,0.0020000000,42837.9720000000,27761630,27761118,29220,29220,27211913,27211913,27211904,27211913,0,0,549717,549205,0.8033454418,0.8033454418
13,lfw/Al_Gore/Al_Gore_0001.jpg,lfw/Peter_Lundgren/Peter_Lundgren_0001.jpg,False,False,0.9064602553844452,0.9064602852,62.85169529914856,60.912134885787964,1.9395604133605957,"""/home/kamil/pffrocd/ABY/build/bin/cos_dist_float_scen_simd_32 -r 0 -a 192.168.5.112 -f /home/kamil/pffrocd/ABY/build/bin/embeddings.txt -o /home/kamil/pffrocd -s 112 -x 0""",3.30,1.93,8%,1:00.56,0,0,0,0,168612,0,0,66942,60604,433,0,0,0,0,0,0,4096,0,0,168.5330000000,196.3840000000,196.6270000000,6.9440000000,5.0840000000,4.9310000000,6.4030000000,4.8110000000,5.1170000000,7.7980000000,6.3470000000,13.0310000000,7.0770000000,4.9900000000,47.0570000000,42176.3680000000,1878982,8080,1878982,1878982,1740116,596354,0,0,0,12288,0,0,0,0,0,0,0,0,1,1339400,8080,59535.0460000000,0.1080000000,0.1680000000,234.4650000000,114.5280000000,16651.8740000000,16649.9600000000,0.0010000000,42883.1710000000,27761630,27761118,29220,29211,27211913,27211913,27211913,27211913,0,0,549717,549205,0.9064602852,0.9064602852
0,lfw/Al_Pacino/Al_Pacino_0001.jpg,lfw/Al_Pacino/Al_Pacino_0002.jpg,True,True,0.5009095370769501,0.5009095669,63.797792196273804,61.878700494766235,1.9190917015075684,"""/home/kamil/pffrocd/ABY/build/bin/cos_dist_float_scen_simd_32 -r 0 -a 192.168.5.112 -f /home/kamil/pffrocd/ABY/build/bin/embeddings.txt -o /home/kamil/pffrocd -s 112 -x 0""",3.09,1.98,8%,1:01.45,0,0,0,0,168612,0,0,66938,61181,878,0,0,0,0,0,0,4096,0,0,166.7710000000,196.6810000000,197.0080000000,7.1090000000,5.2520000000,5.3270000000,5.9840000000,4.8390000000,4.6590000000,7.2890000000,6.1910000000,12.6640000000,6.5460000000,5.1170000000,45.6740000000,41566.2889999999,1878982,8080,1878982,1878982,1740116,596354,0,0,0,12288,0,0,0,0,0,0,0,0,1,1339400,8080,60478.6640000000,0.1100000000,0.1160000000,166.6320000000,150.5210000000,18209.4670000000,18207.7180000000,0.0020000000,42269.1960000000,27761639,27761118,29211,29211,27211922,27211913,27211913,27211913,0,0,549717,549205,0.5009095669,0.5009095669
1,lfw/Al_Pacino/Al_Pacino_0001.jpg,lfw/Al_Pacino/Al_Pacino_0003.jpg,True,True,0.2966488003730774,0.2966489792,65.81413388252258,63.89058017730713,1.923553705215454,"""/home/kamil/pffrocd/ABY/build/bin/cos_dist_float_scen_simd_32 -r 0 -a 192.168.5.112 -f /home/kamil/pffrocd/ABY/build/bin/embeddings.txt -o /home/kamil/pffrocd -s 112 -x 0""",3.06,1.96,7%,1:03.50,0,0,0,0,168828,0,0,66945,60580,462,0,0,0,0,0,0,4096,0,0,165.9850000000,193.4870000000,192.8630000000,6.8500000000,4.7620000000,5.5000000000,6.3710000000,4.8770000000,4.9640000000,7.8370000000,5.8730000000,12.4340000000,6.4930000000,4.9470000000,45.8920000000,45549.1649999998,1878982,8080,1878982,1878982,1740116,596354,0,0,0,12288,0,0,0,0,0,0,0,0,1,1339400,8080,62437.9310000000,0.1010000000,0.1300000000,221.7960000000,178.9260000000,16194.1950000000,16192.6550000000,0.0010000000,46243.7340000000,27761639,27761118,29211,29220,27211922,27211913,27211904,27211913,0,0,549717,549205,0.2966489792,0.2966489792
2,lfw/Al_Pacino/Al_Pacino_0001.jpg,lfw/Atiabet_Ijan_Amabel/Atiabet_Ijan_Amabel_0001.jpg,False,False,1.1621048152446747,1.1621047258,68.58114266395569,66.6510226726532,1.9301199913024902,"""/home/kamil/pffrocd/ABY/build/bin/cos_dist_float_scen_simd_32 -r 0 -a 192.168.5.112 -f /home/kamil/pffrocd/ABY/build/bin/embeddings.txt -o /home/kamil/pffrocd -s 112 -x 0""",3.11,1.94,7%,1:06.28,0,0,0,0,168824,0,0,66944,60859,406,0,0,0,0,0,0,4096,0,0,163.8490000000,192.0720000000,189.3690000000,6.5860000000,4.9510000000,5.0110000000,6.0630000000,4.7300000000,4.9670000000,7.9180000000,6.1220000000,12.5100000000,6.6900000000,4.8580000000,45.1940000000,46872.8560000001,1878982,8080,1878982,1878982,1740116,596354,0,0,0,12288,0,0,0,0,0,0,0,0,1,1339400,8080,65260.3560000000,0.1200000000,0.1250000000,234.3360000000,128.5620000000,17700.0660000000,17698.3410000000,0.0020000000,47560.2870000000,27761639,27761118,29211,29220,27211922,27211913,27211913,27211913,0,0,549717,549205,1.1621047258,1.1621047258
3,lfw/Al_Pacino/Al_Pacino_0001.jpg,lfw/Angela_Merkel/Angela_Merkel_0002.jpg,False,False,0.9608779735863209,0.960877955,67.95990443229675,66.03619742393494,1.9237070083618164,"""/home/kamil/pffrocd/ABY/build/bin/cos_dist_float_scen_simd_32 -r 0 -a 192.168.5.112 -f /home/kamil/pffrocd/ABY/build/bin/embeddings.txt -o /home/kamil/pffrocd -s 112 -x 0""",3.11,1.93,7%,1:05.65,0,0,0,0,168884,0,0,66942,60817,494,0,0,0,0,0,0,4096,0,0,165.1070000000,193.2120000000,190.4330000000,6.6250000000,4.8840000000,5.3390000000,6.5750000000,4.7630000000,5.3720000000,7.7960000000,5.8380000000,12.7310000000,6.8110000000,5.0070000000,45.9110000000,46535.5309999999,1878982,8080,1878982,1878982,1740116,596354,0,0,0,12288,0,0,0,0,0,0,0,0,1,1339400,8080,64631.6680000000,0.1040000000,0.1260000000,206.4020000000,131.3950000000,17408.4860000000,17406.8060000000,0.0010000000,47223.1810000000,27761630,27761118,29220,29220,27211913,27211913,27211904,27211913,0,0,549717,549205,0.9608779550,0.9608779550
